primary_vessel_id,vessel_name,call_sign,service_type,service_sub,status_lookup,construct_complete_year,out_of_service_date,identification,id_type_id,id_type_name,country,country_id
535117,DPO-108,,Recreational,Runabout,Unknown,,,MC7908PQ,12,State Number,UNITED STATES,176948
597176,GRATITUDE,WDB2098,Recreational,General,Active,2002,,1133987,6,Official Number (U.S.),UNITED STATES,176948
605512,MD2056BF,,Recreational,Runabout,Active,,,MD2056BF,12,State Number,UNKNOWN,282527
612435,ISLAND COW,,Recreational,General,Active,,,1139285,6,Official Number (U.S.),UNITED STATES,176948
618039,"UNNAMED, CREATED IN ERROR - DO NOT USE",,,,Inactive,,,CG618039,13,Coast Guard Number,UNITED STATES,176948
923213,MC5599SY,,Recreational,Runabout,Active,2005,,MC5599SY,12,State Number,UNITED STATES,176948
247490,KATHIE'S CLOWN,,Recreational,General,Active,1984,,675479,6,Official Number (U.S.),UNITED STATES,176948
610267,THE GARLIC,,Recreational,General,Active,2002,,1138412,6,Official Number (U.S.),UNITED STATES,176948
531103,2863-01,,Recreational,Runabout,Unknown,,,LA6586EE,12,State Number,UNITED STATES,176948
1106232,SPIL CITRA,3EWZ5,Freight Ship,General,Active,2009,,9392559,2,IMO Number,PANAMA,176886
596820,GAIL FORCE,WDB2416,Commercial Fishing Vessel,General,Active,2002,,1133912,6,Official Number (U.S.),UNITED STATES,176948
293747,CHATELAINE,,Recreational,General,Active,1987,,921435,6,Official Number (U.S.),UNITED STATES,176948
513005,AMERICAN NAVIGATOR,,Recreational,General,Active,2001,,1124442,6,Official Number (U.S.),UNITED STATES,176948
503208,UNNAMED (FL4430DA),,Recreational,General,Unknown,,,FL4430DA,12,State Number,UNITED STATES,176948
561479,NONE,,Recreational,Runabout,Active,1988,,NC7594BM,12,State Number,UNITED STATES,176948
561483,BROTHERS,,Recreational,General,Active,1997,,GA6314PC,12,State Number,UNITED STATES,176948
629156,LA8185AX,,Recreational,General,Unknown,,,LA8185AX,12,State Number,UNITED STATES,176948
642137,AVATARA,,Unclassified,General 2,Active,1968,,CT5527AV,12,State Number,UNITED STATES,176948
1064618,IL8731JS,,Recreational,Runabout,Active,,,IL8731JS,12,State Number,UNITED STATES,176948
248919,LADY TASIA,,Recreational,General,Active,1968,,CG043660,13,Coast Guard Number,ECUADOR,176785
257991,PERSEVERANCE,,Recreational,General,Active,1985,,688974,6,Official Number (U.S.),UNITED STATES,176948
504113,UNNAMED (LA4291EW),,Recreational,General,Unknown,,,LA4291EW,12,State Number,UNITED STATES,176948
642664,VA5016BA,,Recreational,General,Active,2002,,VA5016BA,12,State Number,UNITED STATES,176948
1032123,OR481LD,,Recreational,Runabout,Active,1979,,OR481LD,12,State Number,UNITED STATES,176948
1063921,BACHELORS WIFE,,Recreational,General,Active,,,WN6400BA,12,State Number,UNITED STATES,176948
500965,BA-DA-BING,,Recreational,General,Active,1999,,1085329,6,Official Number (U.S.),UNITED STATES,176948
539773,NC 0110 WD,,Recreational,Runabout,Inactive,,,NC0110WD,12,State Number,UNITED STATES,176948
293828,PATTY VEE,,Recreational,General,Active,1987,,920057,6,Official Number (U.S.),UNITED STATES,176948
1062026,CF8739FW,,Recreational,General,Active,1978,,CF8739FW,12,State Number,UNITED STATES,176948
259926,TAKE A CHANCE,WAC9807,Recreational,General,Active,1984,,684247,6,Official Number (U.S.),UNITED STATES,176948
270840,R BOAT,,Recreational,General,Active,1985,,699352,6,Official Number (U.S.),UNITED STATES,176948
278337,LEVIN,3EXA2,Freight Ship,General 2,Active,1981,,8103755,2,IMO Number,PANAMA,176886
554846,NONE,,Recreational,Runabout,Unknown,,,VA1532AW,12,State Number,UNITED STATES,176948
564112,NONE,,Recreational,General,Inactive,1965,,NONE,5,Hull Number,UNITED STATES,176948
552638,NONE,,Recreational,Runabout,Unknown,,,PA8540BF,12,State Number,UNITED STATES,176948
602253,GONE FISHIN,,Recreational,General,Active,2001,,1135342,6,Official Number (U.S.),UNITED STATES,176948
605293,FORTITUDE,,Recreational,General,Active,2002,,1136371,6,Official Number (U.S.),UNITED STATES,176948
643284,THE LAYOVER,,Recreational,General,Active,2003,,1146171,6,Official Number (U.S.),UNITED STATES,176948
517110,DL1958U,,Recreational,Runabout,Unknown,,,DL1958U,12,State Number,UNITED STATES,176948
293607,SACHEM,,Recreational,General,Active,,,916779,6,Official Number (U.S.),UNITED STATES,176948
1058515,FL1187MN,,Recreational,Runabout,Active,2002,,FL1187MN,12,State Number,UNITED STATES,176948
1064616,VA8178BD,,Recreational,General,Active,1978,,VA8178BD,12,State Number,UNITED STATES,176948
1064878,OR455MT,,Recreational,Runabout,Active,1980,,OR455MT,12,State Number,UNITED STATES,176948
1068122,MC3477TC,,Recreational,Runabout,Active,2007,,MC3477TC,12,State Number,UNITED STATES,176948
1076660,DAVID CHAPNICK,,Recreational,Motor sailer,Active,,,FL7975EW,12,State Number,UNITED STATES,176948
1080259,NJ6692WK,,Recreational,Runabout,Active,,,NJ6692WK,12,State Number,UNITED STATES,176948
1084130,NY8758FY,,Recreational,Runabout,Active,2005,,NY8758FY,12,State Number,UNITED STATES,176948
667434,UNNAMED,,Recreational,Runabout,Active,1997,,CF2039PD,18,Official Number (Foreign),UNKNOWN,282527
927963,VAERDAL,WTR3534,,,Active,,,CG927963,13,Coast Guard Number,UNITED STATES,176948
538582,MN 4108 FC,,Recreational,Cabin Cruiser,Unknown,,,MN4108FC,12,State Number,UNITED STATES,176948
502693,EL CHINGON,,Recreational,General,Active,1998,,1086448,6,Official Number (U.S.),UNITED STATES,176948
638616,WIND DANCE,,Recreational,Runabout,Active,2003,,1145476,6,Official Number (U.S.),UNITED STATES,176948
552638,NONE,,Recreational,Runabout,Unknown,,,PA8540BF,12,State Number,UNITED STATES,176948
530040,LA3693EV,,Recreational,Runabout,Unknown,,,LA3693EU,12,State Number,UNITED STATES,176948
1106302,ADVENTURE,D5RP7,Freight Ship,Self-Discharging,Active,2011,,9496329,2,IMO Number,LIBERIA,176841
627497,ODYSSEY,,Recreational,General,Active,,,1143424,6,Official Number (U.S.),UNITED STATES,176948
1144582,NC8320DR,,Recreational,General,Active,2003,,NC8320DR,12,State Number,UNITED STATES,176948
544258,SPORT FISHER,,Recreational,General,Unknown,,,NH7617AX,12,State Number,UNITED STATES,176948
907266,NY3913FH,,Recreational,Runabout,Active,2007,,NY3913FH,12,State Number,UNITED STATES,176948
1119504,PA4689BH,,Recreational,General,Active,1993,,PA4689BH,12,State Number,UNITED STATES,176948
562268,NONE,,Recreational,Cabin Cruiser,Active,1988,,CF4018KH,12,State Number,UNITED STATES,176948
1062183,DL3868AB,,Recreational,Runabout,Active,2008,,DL3868AB,12,State Number,UNITED STATES,176948
272036,SELECT,WCZ8840,Commercial Fishing Vessel,General,Active,1986,,698029,6,Official Number (U.S.),UNITED STATES,176948
589222,NC3251X,,Recreational,Personal Watercraft (e.g. Jet Ski),Inactive,1997,,YAMA34764198,5,Hull Number,UNITED STATES,176948
622935,VA1435V,,Recreational,Runabout,Active,1973,,VA1435V,12,State Number,UNITED STATES,176948
645710,KARETS 3,,Recreational,General,Active,2002,,1146730,6,Official Number (U.S.),UNITED STATES,176948
1051294,VA739BA,,Recreational,Runabout,Active,2002,,VA739BA,12,State Number,UNITED STATES,176948
1051308,CF8771TG,,Recreational,Runabout,Active,1990,,CF8771TG,12,State Number,UNITED STATES,176948
1052081,FEAR KNOT,,Recreational,General,Active,2007,,1224758,6,Official Number (U.S.),UNITED STATES,176948
1084377,TX2945AK,,Recreational,Runabout,Active,2005,,TX2945AK,12,State Number,UNITED STATES,176948
1138853,WS7267HE,,Recreational,Runabout,Active,1971,,WS7267HE,12,State Number,UNITED STATES,176948
1138856,UNNAMED,,Recreational,Runabout,Active,2007,,OH2006EK,18,Official Number (Foreign),UNKNOWN,282527
1138868,HD 136,,Freight Barge,General,Active,2011,,1234891,6,Official Number (U.S.),UNITED STATES,176948
1138870,HD 139,,Freight Barge,General,Active,2011,,1234893,6,Official Number (U.S.),UNITED STATES,176948
1141525,MC2990NR,,Recreational,Runabout,Active,1988,,MC2990NR,12,State Number,UNITED STATES,176948
612937,GA3083S,,Recreational,Runabout,Active,1972,,GA3083S,12,State Number,UNITED STATES,176948
622585,UNNAMED,,Recreational,Go-Fast,Active,1989,,DMRCD314J889,15,HIN,UNKNOWN,282527
1074503,COURAGEOUS,,Recreational,Go-Fast,Active,2010,,1228032,6,Official Number (U.S.),UNITED STATES,176948
574682,MANHATTAN UP,,Recreational,General,Active,2002,,1129424,6,Official Number (U.S.),UNITED STATES,176948
1063994,RATTLE AND HUM,,Recreational,General,Active,,,1227023,6,Official Number (U.S.),UNITED STATES,176948
1112950,LIQUID LUCK,,Recreational,General,Active,,,1232464,6,Official Number (U.S.),UNITED STATES,176948
509856,R.S.V.P.,,Recreational,General,Active,,,1121979,6,Official Number (U.S.),UNITED STATES,176948
629525,UNNAMED,,Recreational,Runabout,Active,2003,,PNYUSNH6B303,15,HIN,UNITED STATES,176948
504892,SEALEGS,WCZ7882,Recreational,General,Active,1999,,1087827,6,Official Number (U.S.),UNITED STATES,176948
549301,OH2550BZ,,Recreational,Runabout,Unknown,,,OH2550BZ,12,State Number,UNITED STATES,176948
1085785,CHIEN CHUNG NO.306,BI2413,Commercial Fishing Vessel,Longliner,Active,1990,,CG1085785,13,Coast Guard Number,TAIWAN,176930
503023,FLY THE COOP,,Recreational,General,Active,1999,,1086605,6,Official Number (U.S.),UNITED STATES,176948
504705,SONGBIRD,,Recreational,General,Active,1999,,1087684,6,Official Number (U.S.),UNITED STATES,176948
1050801,NC8267DF,,Recreational,Runabout,Active,2007,,NC8267DF,12,State Number,UNITED STATES,176948
1110708,SILVER LADY,,,,Active,1992,,CF0938KX,12,State Number,UNITED STATES,176948
904702,IN9389BY,,Recreational,Runabout,Active,1999,,IN9389BY,12,State Number,UNITED STATES,176948
533274,NONE,,Recreational,Runabout,Unknown,,,MC2674PF,12,State Number,UNITED STATES,176948
1032936,NJ8792GZ,,Recreational,Runabout,Active,2007,,NJ8792GZ,12,State Number,UNITED STATES,176948
575834,UNNAMED,,Recreational,General,Active,,,CG575834,13,Coast Guard Number,UNITED STATES,176948
1067875,NY2284JY,,Recreational,General,Active,1988,,NY2284JY,12,State Number,UNITED STATES,176948
657644,FL3923LU,,Recreational,General,Active,2001,,FL3923LU,12,State Number,UNITED STATES,176948
634141,LA4510EL,,Recreational,Runabout,Active,1993,,LA4510EL,12,State Number,UNITED STATES,176948
630262,WAYNE MELANCON,,Unclassified,General 2,Active,,,CG630262,13,Coast Guard Number,UNITED STATES,176948
1039079,DUPLICATE OF MARTUNI (ON 598920) - DO NOT USE,,Recreational,Cabin Cruiser,Active,1979,,BERM0605M79A,15,HIN,UNITED STATES,176948
615143,CF3999FB,,Recreational,General,Active,1973,,CF239999F007,15,HIN,UNKNOWN,282527
1076794,VA4032RB,,Recreational,Runabout,Active,2000,,VA4032RB,12,State Number,UNITED STATES,176948
505911,KESTREL,WCZ6234,Recreational,General,Active,1999,,1088560,6,Official Number (U.S.),UNITED STATES,176948
638559,YOCELINA,,,,Active,1999,,FL2182SC,12,State Number,UNITED STATES,176948
1137914,OR291UY,,Recreational,Runabout,Active,1994,,OR291UY,12,State Number,UNITED STATES,176948
1142383,MI7906BL,MI7906BL,Recreational,Sport Fisher,Active,1979,,MI7906BL,12,State Number,UNITED STATES,176948
629747,SORRENTO,,Recreational,General,Active,2003,,1143835,6,Official Number (U.S.),UNITED STATES,176948
594307,JUMASOKI,,Recreational,General,Active,2002,,1133370,6,Official Number (U.S.),UNITED STATES,176948
650594,FL1130ME,,Recreational,Sport Fisher,Active,2002,,FL1130ME,12,State Number,UNITED STATES,176948
1049306,FL3530MN,,Recreational,Runabout,Active,2004,,FL3530MN,12,State Number,UNITED STATES,176948
635986,VA2620RB,,Recreational,Runabout,Active,2000,,VA2620RB,12,State Number,UNITED STATES,176948
605366,SYLVAN,,Recreational,Runabout,Active,1994,,FL5912GR,12,State Number,UNITED STATES,176948
622227,INFINITY,,Recreational,Cabin Cruiser,Active,2000,,MS6017ZE,12,State Number,UNITED STATES,176948
543154,NC79272J,,Recreational,Cabin Cruiser,Unknown,,,NLBK539B000,5,Hull Number,UNITED STATES,176948
1040842,NJ6282GZ,,Recreational,General,Active,1996,,NJ6282GZ,12,State Number,UNITED STATES,176948
623257,NC5583WV,,Recreational,Runabout,Active,2003,,NC5583WV,12,State Number,UNITED STATES,176948
569238,MC5282NS,,Recreational,Runabout,Active,1989,,MC5282NS,12,State Number,UNITED STATES,176948
622457,LA9684EW,,Recreational,General,Unknown,1998,,LA9684EW,12,State Number,UNITED STATES,176948
643887,PERFECT FIT,,Recreational,General,Active,,,CF3884HA,12,State Number,UNITED STATES,176948
518037,FL0080FM,,Recreational,Runabout,Unknown,,,FL0080FM,12,State Number,UNITED STATES,176948
529556,1142-01,,Recreational,Runabout,Unknown,,,LA2270FD,12,State Number,UNITED STATES,176948
1119396,WHY KNOT,,Recreational,Runabout,Active,2007,,CT4306BC,12,State Number,UNITED STATES,176948
563108,M 966,,,,Active,,,MM1491,5,Hull Number,UNITED STATES,176948
514540,TOP CAT,,Recreational,Runabout,Unknown,,,AL4227PA,12,State Number,UNITED STATES,176948
503023,FLY THE COOP,,Recreational,General,Active,1999,,1086605,6,Official Number (U.S.),UNITED STATES,176948
549440,OH4431YV,,Recreational,Cabin Cruiser,Unknown,,,OH4431YV,12,State Number,UNITED STATES,176948
549443,OH4445BP,,Recreational,Runabout,Unknown,,,OH4445BP,12,State Number,UNITED STATES,176948
549446,OH4478YW,,Recreational,Runabout,Unknown,,,OH4478YW,12,State Number,UNITED STATES,176948
549450,NONE,,Recreational,Cabin Cruiser,Unknown,,,OH4606ZL,12,State Number,UNITED STATES,176948
549617,OH7009TD,,Recreational,Runabout,Unknown,,,OH7009TD,12,State Number,UNITED STATES,176948
555238,VA 271 AU,,Recreational,Runabout,Unknown,,,VA271AU,12,State Number,UNITED STATES,176948
555587,NONE,,Recreational,Runabout,Unknown,,,VA3829AU,12,State Number,UNITED STATES,176948
559182,-,,Recreational,Runabout,Unknown,,,WS2731HE,12,State Number,UNITED STATES,176948
564949,THE MINOW,,Recreational,General,Active,,,1126998,6,Official Number (U.S.),UNITED STATES,176948
284059,ALASKAN STAR                    *,,Commercial Fishing Vessel,General,Sunk-Not Recoverable,1987,1995-01-15T00:00:00-05:00,909394,6,Official Number (U.S.),UNITED STATES,176948
1075923,VA480AB,,Recreational,General,Active,1977,,VA480AB,12,State Number,UNITED STATES,176948
524833,NONE,,Recreational,Runabout,Unknown,,,FL7034HM,12,State Number,UNITED STATES,176948
298992,REEL ANTSY II,,Recreational,General,Active,1987,,923771,6,Official Number (U.S.),UNITED STATES,176948
506864,SIMPLE INTEREST,,Recreational,General,Active,1999,,1089207,6,Official Number (U.S.),UNITED STATES,176948
508214,CHUM BOX,,Recreational,General,Active,1999,,1090161,6,Official Number (U.S.),UNITED STATES,176948
582892,FL2733LJ,,Recreational,Runabout,Active,1984,,FL2733LJ,12,State Number,UNITED STATES,176948
594241,LA2039FA,,Recreational,General,Active,1999,,LA2039FA,12,State Number,UNITED STATES,176948
1141274,MC6296LN,,Recreational,Cabin Cruiser,Active,1987,,MC6296LN,12,State Number,UNITED STATES,176948
629953,AFFINITY,,Recreational,"Yacht, Luxury",Active,1999,,CG629953,13,Coast Guard Number,UNITED STATES,176948
1135552,WS4671EV,,Recreational,Runabout,Active,2000,,WS4671EV,12,State Number,UNITED STATES,176948
600504,NC4599WD,,Recreational,Runabout,Active,1998,,NC4599WD,12,State Number,UNITED STATES,176948
628358,NY1566FZ,,Recreational,Runabout,Active,1985,,NY1566FZ,12,State Number,UNITED STATES,176948
1112731,UNNAMED,,Recreational,Runabout,Active,2011,,KWEFB119A111,15,HIN,UNITED STATES,176948
261833,ING 188,,Freight Barge,General,Active,1974,,680575,6,Official Number (U.S.),UNITED STATES,176948
570492,UNNAMED,,Recreational,Personal Watercraft (e.g. Jet Ski),Active,2002,,ZZN42892D202,15,HIN,UNITED STATES,176948
511846,NEVER ENOUGH,,Recreational,General,Active,2000,,1123527,6,Official Number (U.S.),UNITED STATES,176948
641377,CAPT TOM,,Commercial Fishing Vessel,Pot/Trap,Active,1966,,MS8390JG,12,State Number,UNITED STATES,176948
575834,UNNAMED,,Recreational,General,Active,,,CG575834,13,Coast Guard Number,UNITED STATES,176948
1053450,LA4342FV,,Recreational,Sport Fisher,Active,2007,,LA4342FV,12,State Number,UNITED STATES,176948
537840,ME3853P,,Recreational,Runabout,Unknown,,,ME3853P,12,State Number,UNITED STATES,176948
526844,NONE,,Recreational,Runabout,Unknown,,,FL9144HK,12,State Number,UNITED STATES,176948
527806,DREAM WEAVER,,Recreational,Runabout,Unknown,,,GA6014HA,12,State Number,UNITED STATES,176948
1121739,UNO MAS,,Commercial Fishing Vessel,Whaler,Active,,,AK6352AD,12,State Number,UNITED STATES,176948
500160,DELICIOUS TORMENT,,Recreational,General,Active,,,1084775,6,Official Number (U.S.),UNITED STATES,176948
624878,FL2035CH,,Passenger (Inspected),"General (More Than 6, Gross Tonnage < 100)",Active,,,FL2035CH,12,State Number,UNITED STATES,176948
629478,MD8816BM,,Recreational,Runabout,Active,2001,,MD8816BM,12,State Number,UNITED STATES,176948
524833,NONE,,Recreational,Runabout,Unknown,,,FL7034HM,12,State Number,UNITED STATES,176948
298992,REEL ANTSY II,,Recreational,General,Active,1987,,923771,6,Official Number (U.S.),UNITED STATES,176948
506864,SIMPLE INTEREST,,Recreational,General,Active,1999,,1089207,6,Official Number (U.S.),UNITED STATES,176948
508214,CHUM BOX,,Recreational,General,Active,1999,,1090161,6,Official Number (U.S.),UNITED STATES,176948
610638,WISCHBONE,WDB3155,Recreational,General,Active,2003,,1138539,6,Official Number (U.S.),UNITED STATES,176948
635081,MS7237KA,,Recreational,Runabout,Active,1992,,MS7237KA,12,State Number,UNKNOWN,282527
567698,BAD ENFLUENCE,,Recreational,Runabout,Active,,,SYL00334M83A,15,HIN,UNKNOWN,282527
514793,AZ2161BB,,Recreational,Runabout,Unknown,,,AZ2161BB,12,State Number,UNITED STATES,176948
280305,SONG,,Recreational,General,Active,1986,,906851,6,Official Number (U.S.),UNITED STATES,176948
1092003,MS2949KU,,Recreational,Runabout,Active,1998,,MS2949KU,12,State Number,UNITED STATES,176948
294295,SYNERGY,,Recreational,General,Active,1985,,911646,6,Official Number (U.S.),UNITED STATES,176948
579562,OR382ZOE,,Recreational,Runabout,Active,,,OR382ZOE,12,State Number,UNITED STATES,176948
635969,DUPLICATE OF RODNEY & BOBBY (606232),,Commercial Fishing Vessel,Shrimper,Inactive,,2006-06-27T00:00:00-04:00,606232,5,Hull Number,UNITED STATES,176948
1022084,GA6160TU,,,,Active,,,GA6160TU,12,State Number,UNITED STATES,176948
1130859,FL9660GP,,,,Active,1995,,FL9660GP,18,Official Number (Foreign),UNKNOWN,282527
505538,ST SOMEWHERE,-,Passenger (Uninspected),"General (6 or Fewer, Gross Tonnage < 100)",Active,,,1088299,6,Official Number (U.S.),UNITED STATES,176948
534273,NONE,,Recreational,Runabout,Unknown,,,MC5454LH,12,State Number,UNITED STATES,176948
560920,THE RIPPER,,Recreational,General,Active,1971,,CT4108AL,12,State Number,UNITED STATES,176948
601152,WN3366NE,,Commercial Fishing Vessel,Dredger,Unknown,,,WN3366NE,12,State Number,UNITED STATES,176948
622300,EASY MONEY,,Recreational,Cabin Cruiser,Active,1986,,IN6559BX,12,State Number,UNITED STATES,176948
622302,COME MONDAY,,Recreational,General,Unknown,1972,,AL3077AN,12,State Number,UNITED STATES,176948
546198,NONE,,Recreational,Runabout,Unknown,,,NJ7656CB,12,State Number,UNITED STATES,176948
552838,NONE,,Recreational,Personal Watercraft (e.g. Jet Ski),Unknown,,,PR6321AB,12,State Number,UNITED STATES,176948
554219,TX5777ZU,,Recreational,Runabout,Unknown,1984,,TX5777ZU,12,State Number,UNITED STATES,176948
554228,TX5828EH,,Recreational,Runabout,Unknown,,,TX5828EH,12,State Number,UNITED STATES,176948
554233,TX5902FP,,Recreational,Runabout,Unknown,,,TX5902FP,12,State Number,UNITED STATES,176948
554736,NONE,,Recreational,Runabout,Unknown,,,VA1185AK,12,State Number,UNITED STATES,176948
554778,ALREADY GONE,,Recreational,Sport Fisher,Unknown,1998,,VA1330AV,12,State Number,UNITED STATES,176948
554816,VA 1440 AD,,Recreational,Runabout,Unknown,,,VA1440AD,12,State Number,UNITED STATES,176948
