measure_of_weight,tonnage_type_id,tonnage_type_name,unit_of_measure_id,unit_of_measure_name,primary_vessel_id
9,4,Simplified,64,Long Ton,274998
17,4,Simplified,64,Long Ton,508204
15,4,Simplified,111,Short Ton,508204
34999,5,Dead Weight,75,Metric Ton,583859
9438,1,Convention (Subpart B),111,Short Ton,583859
22184,1,Convention (Subpart B),64,Long Ton,583859
11,4,Simplified,111,Short Ton,275040
14,4,Simplified,64,Long Ton,275040
12,4,Simplified,64,Long Ton,500868
11,4,Simplified,111,Short Ton,500868
16,4,Simplified,111,Short Ton,283659
18,4,Simplified,64,Long Ton,283659
40037,1,Convention (Subpart B),64,Long Ton,611533
20900,1,Convention (Subpart B),111,Short Ton,611533
73004,5,Dead Weight,120,Ton,611533
86123,6,Displacement,120,Ton,611533
14,4,Simplified,64,Long Ton,561972
11,4,Simplified,111,Short Ton,561972
11,4,Simplified,111,Short Ton,275040
14,4,Simplified,64,Long Ton,275040
12,4,Simplified,64,Long Ton,500868
11,4,Simplified,111,Short Ton,500868
22,4,Simplified,111,Short Ton,567959
28,4,Simplified,64,Long Ton,567959
8,4,Simplified,64,Long Ton,264343
7,4,Simplified,111,Short Ton,264343
18,4,Simplified,64,Long Ton,643106
15,4,Simplified,111,Short Ton,643106
10,4,Simplified,64,Long Ton,989811
8,4,Simplified,111,Short Ton,989811
28,4,Simplified,64,Long Ton,989818
22,4,Simplified,111,Short Ton,989818
25754,1,Convention (Subpart B),111,Short Ton,1047764
76636,5,Dead Weight,120,Ton,1047764
86824,6,Displacement,120,Ton,1047764
39737,1,Convention (Subpart B),64,Long Ton,1047764
1589,4,Simplified,64,Long Ton,1163899
1589,4,Simplified,111,Short Ton,1163899
19,4,Simplified,64,Long Ton,630159
15,4,Simplified,111,Short Ton,630159
24,4,Simplified,111,Short Ton,501938
26,4,Simplified,64,Long Ton,501938
7,4,Simplified,111,Short Ton,647184
9,4,Simplified,64,Long Ton,647184
15,4,Simplified,111,Short Ton,652589
19,4,Simplified,64,Long Ton,652589
16,4,Simplified,111,Short Ton,275159
18,4,Simplified,64,Long Ton,275159
211,4,Simplified,111,Short Ton,503553
211,4,Simplified,64,Long Ton,503553
235,4,Simplified,111,Short Ton,503554
235,4,Simplified,64,Long Ton,503554
21,4,Simplified,64,Long Ton,1063763
17,4,Simplified,111,Short Ton,1063763
12,4,Simplified,111,Short Ton,645681
15,4,Simplified,64,Long Ton,645681
25,4,Simplified,111,Short Ton,614221
28,4,Simplified,64,Long Ton,614221
31,4,Simplified,64,Long Ton,296549
25,4,Simplified,111,Short Ton,296549
8,4,Simplified,111,Short Ton,950303
8,4,Simplified,64,Long Ton,950303
30,4,Simplified,64,Long Ton,596820
24,4,Simplified,111,Short Ton,596820
19,3,Regulatory (Subpart C or D),64,Long Ton,1116538
2,3,Regulatory (Subpart C or D),111,Short Ton,1116538
27,4,Simplified,111,Short Ton,506508
34,4,Simplified,64,Long Ton,506508
11,4,Simplified,64,Long Ton,285422
10,4,Simplified,111,Short Ton,285422
62,1,Convention (Subpart B),111,Short Ton,506463
52,3,Regulatory (Subpart C or D),111,Short Ton,506463
173,1,Convention (Subpart B),64,Long Ton,506463
77,3,Regulatory (Subpart C or D),64,Long Ton,506463
30,4,Simplified,64,Long Ton,596820
24,4,Simplified,111,Short Ton,596820
10,4,Simplified,64,Long Ton,630132
8,4,Simplified,111,Short Ton,630132
11,4,Simplified,64,Long Ton,289220
9,4,Simplified,111,Short Ton,289220
16,4,Simplified,64,Long Ton,266359
15,4,Simplified,111,Short Ton,266359
110,1,Convention (Subpart B),64,Long Ton,1050399
18,4,Simplified,111,Short Ton,505143
22,4,Simplified,64,Long Ton,505143
25074,4,Simplified,64,Long Ton,1051527
8,4,Simplified,64,Long Ton,623711
8,4,Simplified,111,Short Ton,623711
57,4,Simplified,64,Long Ton,1108222
45,4,Simplified,111,Short Ton,1108222
11,4,Simplified,111,Short Ton,622281
12,4,Simplified,64,Long Ton,622281
13,4,Simplified,111,Short Ton,279030
14,4,Simplified,64,Long Ton,279030
5,4,Simplified,111,Short Ton,504262
6,4,Simplified,64,Long Ton,504262
19,4,Simplified,64,Long Ton,665783
15,4,Simplified,111,Short Ton,665783
20763,1,Convention (Subpart B),64,Long Ton,1115792
41799,6,Displacement,120,Ton,1115792
33270,5,Dead Weight,120,Ton,1115792
11627,1,Convention (Subpart B),111,Short Ton,1115792
10780,1,Convention (Subpart B),111,Short Ton,600672
39650,6,Displacement,75,Metric Ton,600672
32259,5,Dead Weight,75,Metric Ton,600672
19882,1,Convention (Subpart B),64,Long Ton,600672
6,4,Simplified,64,Long Ton,1138860
5,4,Simplified,111,Short Ton,1138860
7,4,Simplified,111,Short Ton,1091988
8,4,Simplified,64,Long Ton,1091988
11,4,Simplified,64,Long Ton,628626
9,4,Simplified,111,Short Ton,628626
2172,1,Convention (Subpart B),111,Short Ton,1084088
6292,1,Convention (Subpart B),64,Long Ton,1084088
9226,5,Dead Weight,75,Metric Ton,1084088
12891,6,Displacement,75,Metric Ton,1084088
202,3,Regulatory (Subpart C or D),111,Short Ton,1178245
116,1,Convention (Subpart B),111,Short Ton,1178245
297,3,Regulatory (Subpart C or D),64,Long Ton,1178245
387,1,Convention (Subpart B),64,Long Ton,1178245
23,4,Simplified,64,Long Ton,262621
19,4,Simplified,111,Short Ton,262621
52352,1,Convention (Subpart B),111,Short Ton,1037410
79936,1,Convention (Subpart B),64,Long Ton,1037410
158267,5,Dead Weight,75,Metric Ton,1037410
173443,6,Displacement,75,Metric Ton,1037410
11,4,Simplified,111,Short Ton,264934
14,4,Simplified,64,Long Ton,264934
7,4,Simplified,64,Long Ton,568175
6,4,Simplified,111,Short Ton,568175
20,4,Simplified,64,Long Ton,291059
16,4,Simplified,111,Short Ton,291059
802,4,Simplified,111,Short Ton,1059904
802,4,Simplified,64,Long Ton,1059904
10,4,Simplified,111,Short Ton,284004
11,4,Simplified,64,Long Ton,284004
13,4,Simplified,64,Long Ton,637332
10,4,Simplified,111,Short Ton,637332
31,4,Simplified,64,Long Ton,284066
28,4,Simplified,111,Short Ton,284066
16,4,Simplified,64,Long Ton,571638
13,4,Simplified,111,Short Ton,571638
14,4,Simplified,64,Long Ton,599084
11,4,Simplified,111,Short Ton,599084
11,4,Simplified,64,Long Ton,285422
10,4,Simplified,111,Short Ton,285422
62,1,Convention (Subpart B),111,Short Ton,506463
52,3,Regulatory (Subpart C or D),111,Short Ton,506463
173,1,Convention (Subpart B),64,Long Ton,506463
77,3,Regulatory (Subpart C or D),64,Long Ton,506463
31,4,Simplified,64,Long Ton,296549
25,4,Simplified,111,Short Ton,296549
52352,1,Convention (Subpart B),111,Short Ton,1037410
79936,1,Convention (Subpart B),64,Long Ton,1037410
158267,5,Dead Weight,75,Metric Ton,1037410
173443,6,Displacement,75,Metric Ton,1037410
6,4,Simplified,64,Long Ton,664958
5,4,Simplified,111,Short Ton,664958
31,4,Simplified,64,Long Ton,284066
28,4,Simplified,111,Short Ton,284066
10,4,Simplified,64,Long Ton,990989
8,4,Simplified,111,Short Ton,990989
7,4,Simplified,64,Long Ton,568175
6,4,Simplified,111,Short Ton,568175
16,4,Simplified,64,Long Ton,266359
15,4,Simplified,111,Short Ton,266359
23,4,Simplified,64,Long Ton,272950
18,4,Simplified,111,Short Ton,272950
28,4,Simplified,111,Short Ton,1054885
35,4,Simplified,64,Long Ton,1054885
60,4,Simplified,64,Long Ton,1060718
48,4,Simplified,111,Short Ton,1060718
159943,3,Regulatory (Subpart C or D),64,Long Ton,1108809
97999,1,Convention (Subpart B),111,Short Ton,1108809
97999,3,Regulatory (Subpart C or D),111,Short Ton,1108809
344106,6,Displacement,120,Ton,1108809
159943,1,Convention (Subpart B),64,Long Ton,1108809
302303,5,Dead Weight,120,Ton,1108809
9,4,Simplified,64,Long Ton,621265
7,4,Simplified,111,Short Ton,621265
7,4,Simplified,111,Short Ton,609219
9,4,Simplified,64,Long Ton,609219
14,4,Simplified,64,Long Ton,606075
11,4,Simplified,111,Short Ton,606075
15,4,Simplified,64,Long Ton,571493
12,4,Simplified,111,Short Ton,571493
19,4,Simplified,111,Short Ton,513477
21,4,Simplified,64,Long Ton,513477
36,4,Simplified,111,Short Ton,612203
45,4,Simplified,64,Long Ton,612203
8,4,Simplified,111,Short Ton,1156600
11,4,Simplified,64,Long Ton,1156600
8,4,Simplified,111,Short Ton,260029
9,4,Simplified,64,Long Ton,260029
13,4,Simplified,64,Long Ton,637332
10,4,Simplified,111,Short Ton,637332
8,4,Simplified,64,Long Ton,623711
8,4,Simplified,111,Short Ton,623711
9,4,Simplified,111,Short Ton,1058066
11,4,Simplified,64,Long Ton,1058066
8,4,Simplified,111,Short Ton,292945
9,4,Simplified,64,Long Ton,292945
10,4,Simplified,64,Long Ton,564792
8,4,Simplified,111,Short Ton,564792
416,1,Convention (Subpart B),64,Long Ton,508632
124,1,Convention (Subpart B),111,Short Ton,508632
20,4,Simplified,111,Short Ton,507220
25,4,Simplified,64,Long Ton,507220
13,4,Simplified,111,Short Ton,273791
14,4,Simplified,64,Long Ton,273791
54005,4,Simplified,64,Long Ton,1050938
32333,4,Simplified,111,Short Ton,1050938
7,4,Simplified,111,Short Ton,261329
8,4,Simplified,64,Long Ton,261329
11,4,Simplified,111,Short Ton,1114093
14,4,Simplified,64,Long Ton,1114093
14,4,Simplified,111,Short Ton,614262
18,4,Simplified,64,Long Ton,614262
8,4,Simplified,111,Short Ton,1130360
10,4,Simplified,64,Long Ton,1130360
25,4,Simplified,64,Long Ton,259205
20,4,Simplified,111,Short Ton,259205
11,4,Simplified,64,Long Ton,293828
8,4,Simplified,111,Short Ton,293828
30,4,Simplified,64,Long Ton,596820
24,4,Simplified,111,Short Ton,596820
60,4,Simplified,64,Long Ton,610632
48,4,Simplified,111,Short Ton,610632
12,4,Simplified,64,Long Ton,510117
9,4,Simplified,111,Short Ton,510117
6528,5,Dead Weight,120,Ton,278337
1643,3,Regulatory (Subpart C or D),111,Short Ton,278337
2393,3,Regulatory (Subpart C or D),64,Long Ton,278337
19,4,Simplified,111,Short Ton,513477
21,4,Simplified,64,Long Ton,513477
24235,1,Convention (Subpart B),64,Long Ton,293407
13052,1,Convention (Subpart B),111,Short Ton,293407
39833,5,Dead Weight,120,Ton,293407
48619,6,Displacement,120,Ton,293407
14,4,Simplified,64,Long Ton,628726
14,4,Simplified,111,Short Ton,628726
10,4,Simplified,64,Long Ton,287282
9,4,Simplified,111,Short Ton,287282
12,4,Simplified,64,Long Ton,643366
9,4,Simplified,111,Short Ton,643366
11,4,Simplified,64,Long Ton,1110414
9,4,Simplified,111,Short Ton,1110414
11,4,Simplified,111,Short Ton,295510
14,4,Simplified,64,Long Ton,295510
14,4,Simplified,111,Short Ton,270809
17,4,Simplified,64,Long Ton,270809
867,1,Convention (Subpart B),64,Long Ton,228960
260,1,Convention (Subpart B),111,Short Ton,228960
14,4,Simplified,111,Short Ton,614262
18,4,Simplified,64,Long Ton,614262
24,4,Simplified,111,Short Ton,1040404
30,4,Simplified,64,Long Ton,1040404
8,4,Simplified,64,Long Ton,618394
6,4,Simplified,111,Short Ton,618394
14,4,Simplified,111,Short Ton,261919
18,4,Simplified,64,Long Ton,261919
838,5,Dead Weight,64,Long Ton,228886
911,1,Convention (Subpart B),64,Long Ton,228886
319,1,Convention (Subpart B),111,Short Ton,228886
15705,5,Dead Weight,120,Ton,279362
6614,3,Regulatory (Subpart C or D),111,Short Ton,279362
9742,3,Regulatory (Subpart C or D),64,Long Ton,279362
630,4,Simplified,111,Short Ton,268312
630,4,Simplified,64,Long Ton,268312
27,3,Regulatory (Subpart C or D),111,Short Ton,264675
40,3,Regulatory (Subpart C or D),64,Long Ton,264675
11,4,Simplified,111,Short Ton,505213
14,4,Simplified,64,Long Ton,505213
15,4,Simplified,64,Long Ton,565934
14,4,Simplified,111,Short Ton,565934
10,4,Simplified,111,Short Ton,609996
12,4,Simplified,64,Long Ton,609996
12,4,Simplified,64,Long Ton,618087
12,4,Simplified,111,Short Ton,618087
35,4,Simplified,111,Short Ton,680630
44,4,Simplified,64,Long Ton,680630
7,4,Simplified,64,Long Ton,565414
6,4,Simplified,111,Short Ton,565414
630,4,Simplified,111,Short Ton,268312
630,4,Simplified,64,Long Ton,268312
705,4,Simplified,111,Short Ton,613451
705,4,Simplified,64,Long Ton,613451
705,4,Simplified,111,Short Ton,613452
705,4,Simplified,64,Long Ton,613452
10,4,Simplified,111,Short Ton,613455
11,4,Simplified,64,Long Ton,613455
16,4,Simplified,111,Short Ton,613456
20,4,Simplified,64,Long Ton,613456
13,4,Simplified,64,Long Ton,508901
10,4,Simplified,111,Short Ton,508901
20,4,Simplified,64,Long Ton,291059
16,4,Simplified,111,Short Ton,291059
20,4,Simplified,64,Long Ton,280305
18,4,Simplified,111,Short Ton,280305
59,1,Convention (Subpart B),111,Short Ton,512141
198,1,Convention (Subpart B),64,Long Ton,512141
11,4,Simplified,111,Short Ton,638641
14,4,Simplified,64,Long Ton,638641
31,4,Simplified,64,Long Ton,296549
25,4,Simplified,111,Short Ton,296549
26,4,Simplified,64,Long Ton,268665
21,4,Simplified,111,Short Ton,268665
12,4,Simplified,111,Short Ton,289724
15,4,Simplified,64,Long Ton,289724
8,4,Simplified,111,Short Ton,987216
10,4,Simplified,64,Long Ton,987216
20,4,Simplified,64,Long Ton,291059
16,4,Simplified,111,Short Ton,291059
159981,5,Dead Weight,120,Ton,565797
83616,3,Regulatory (Subpart C or D),64,Long Ton,565797
83616,1,Convention (Subpart B),64,Long Ton,565797
48679,1,Convention (Subpart B),111,Short Ton,565797
48679,3,Regulatory (Subpart C or D),111,Short Ton,565797
17,4,Simplified,64,Long Ton,564128
14,4,Simplified,111,Short Ton,564128
14,4,Simplified,111,Short Ton,627547
15,4,Simplified,64,Long Ton,627547
13,4,Simplified,64,Long Ton,631801
10,4,Simplified,111,Short Ton,631801
14,4,Simplified,64,Long Ton,637448
11,4,Simplified,111,Short Ton,637448
9,4,Simplified,64,Long Ton,606669
7,4,Simplified,111,Short Ton,606669
8,4,Simplified,111,Short Ton,614920
10,4,Simplified,64,Long Ton,614920
10,4,Simplified,111,Short Ton,260630
12,4,Simplified,64,Long Ton,260630
7,4,Simplified,64,Long Ton,575327
6,4,Simplified,111,Short Ton,575327
12435,3,Regulatory (Subpart C or D),111,Short Ton,224791
19307,3,Regulatory (Subpart C or D),64,Long Ton,224791
34995,5,Dead Weight,120,Ton,224791
10,4,Simplified,64,Long Ton,218071
9,4,Simplified,111,Short Ton,218071
19,4,Simplified,111,Short Ton,271438
23,4,Simplified,64,Long Ton,271438
45336,6,Displacement,75,Metric Ton,1164306
37186,5,Dead Weight,75,Metric Ton,1164306
22662,1,Convention (Subpart B),64,Long Ton,1164306
12531,1,Convention (Subpart B),111,Short Ton,1164306
1562,4,Simplified,64,Long Ton,1164307
1562,4,Simplified,111,Short Ton,1164307
6,4,Simplified,111,Short Ton,507633
8,4,Simplified,64,Long Ton,507633
45336,6,Displacement,75,Metric Ton,1164306
37186,5,Dead Weight,75,Metric Ton,1164306
22662,1,Convention (Subpart B),64,Long Ton,1164306
12531,1,Convention (Subpart B),111,Short Ton,1164306
13,4,Simplified,111,Short Ton,613442
16,4,Simplified,64,Long Ton,613442
16,4,Simplified,64,Long Ton,637454
12,4,Simplified,111,Short Ton,637454
38,4,Simplified,111,Short Ton,1127918
48,4,Simplified,64,Long Ton,1127918
9,4,Simplified,111,Short Ton,512791
12,4,Simplified,64,Long Ton,512791
764,4,Simplified,111,Short Ton,1065218
764,4,Simplified,64,Long Ton,1065218
15,4,Simplified,64,Long Ton,560481
12,4,Simplified,111,Short Ton,560481
28484,5,Dead Weight,75,Metric Ton,560553
16978,3,Regulatory (Subpart C or D),64,Long Ton,560553
10498,3,Regulatory (Subpart C or D),111,Short Ton,560553
10498,1,Convention (Subpart B),111,Short Ton,560553
34589,6,Displacement,75,Metric Ton,560553
16978,1,Convention (Subpart B),64,Long Ton,560553
213,1,Convention (Subpart B),64,Long Ton,1077189
14416,3,Regulatory (Subpart C or D),111,Short Ton,1101550
26329,3,Regulatory (Subpart C or D),64,Long Ton,1101550
46088,5,Dead Weight,75,Metric Ton,1101550
57235,6,Displacement,75,Metric Ton,1101550
14416,1,Convention (Subpart B),111,Short Ton,1101550
26329,1,Convention (Subpart B),64,Long Ton,1101550
9,4,Simplified,64,Long Ton,1164699
7,4,Simplified,111,Short Ton,1164699
8,4,Simplified,111,Short Ton,610149
10,4,Simplified,64,Long Ton,610149
41,4,Simplified,64,Long Ton,509435
33,4,Simplified,111,Short Ton,509435
8,4,Simplified,64,Long Ton,500160
6,4,Simplified,111,Short Ton,500160
6,4,Simplified,111,Short Ton,270746
7,4,Simplified,64,Long Ton,270746
8,4,Simplified,64,Long Ton,520414
8,4,Simplified,111,Short Ton,520414
19,4,Simplified,64,Long Ton,288407
15,4,Simplified,111,Short Ton,288407
9,4,Simplified,64,Long Ton,606669
7,4,Simplified,111,Short Ton,606669
9,4,Simplified,111,Short Ton,504813
12,4,Simplified,64,Long Ton,504813
802,4,Simplified,111,Short Ton,1059900
802,4,Simplified,64,Long Ton,1059900
4,4,Simplified,64,Long Ton,594624
53096,1,Convention (Subpart B),64,Long Ton,633876
28116,1,Convention (Subpart B),111,Short Ton,633876
83885,6,Displacement,120,Ton,633876
61441,5,Dead Weight,120,Ton,633876
12,4,Simplified,111,Short Ton,567392
15,4,Simplified,64,Long Ton,567392
20,4,Simplified,111,Short Ton,1057083
23,4,Simplified,64,Long Ton,1057083
17,4,Simplified,64,Long Ton,508204
15,4,Simplified,111,Short Ton,508204
7,4,Simplified,64,Long Ton,607036
5,4,Simplified,111,Short Ton,607036
14,4,Simplified,111,Short Ton,274994
18,4,Simplified,64,Long Ton,274994
8,4,Simplified,64,Long Ton,623711
8,4,Simplified,111,Short Ton,623711
6,4,Simplified,111,Short Ton,512092
8,4,Simplified,64,Long Ton,512092
48,4,Simplified,111,Short Ton,501621
52,4,Simplified,64,Long Ton,501621
7,4,Simplified,111,Short Ton,512081
8,4,Simplified,64,Long Ton,512081
13,4,Simplified,111,Short Ton,279030
14,4,Simplified,64,Long Ton,279030
9,4,Simplified,64,Long Ton,606669
7,4,Simplified,111,Short Ton,606669
17,4,Simplified,64,Long Ton,621155
15,4,Simplified,111,Short Ton,621155
19,4,Simplified,64,Long Ton,637683
15,4,Simplified,111,Short Ton,637683
7,4,Simplified,111,Short Ton,261329
8,4,Simplified,64,Long Ton,261329
37,4,Simplified,111,Short Ton,505491
47,4,Simplified,64,Long Ton,505491
20,4,Simplified,64,Long Ton,508859
16,4,Simplified,111,Short Ton,508859
5,4,Simplified,111,Short Ton,595608
7,4,Simplified,64,Long Ton,595608
11,4,Simplified,111,Short Ton,595683
14,4,Simplified,64,Long Ton,595683
11,4,Simplified,64,Long Ton,620364
9,4,Simplified,111,Short Ton,620364
12,4,Simplified,64,Long Ton,635433
9,4,Simplified,111,Short Ton,635433
38,4,Simplified,111,Short Ton,602684
47,4,Simplified,64,Long Ton,602684
12,4,Simplified,64,Long Ton,630246
9,4,Simplified,111,Short Ton,630246
6,4,Simplified,111,Short Ton,626842
8,4,Simplified,64,Long Ton,626842
705,4,Simplified,111,Short Ton,613452
705,4,Simplified,64,Long Ton,613452
33,4,Simplified,111,Short Ton,645716
42,4,Simplified,64,Long Ton,645716
15,4,Simplified,111,Short Ton,645719
18,4,Simplified,64,Long Ton,645719
601,4,Simplified,64,Long Ton,1138867
601,4,Simplified,111,Short Ton,1138867
20,4,Simplified,111,Short Ton,503877
25,4,Simplified,64,Long Ton,503877
764,4,Simplified,111,Short Ton,1065237
764,4,Simplified,64,Long Ton,1065237
9,4,Simplified,111,Short Ton,1148252
12,4,Simplified,64,Long Ton,1148252
7,4,Simplified,111,Short Ton,0131
9,4,Simplified,64,Long Ton,0131
12,4,Simplified,111,Short Ton,289919
16,4,Simplified,64,Long Ton,289919
15,4,Simplified,111,Short Ton,505187
19,4,Simplified,64,Long Ton,505187
6,4,Simplified,111,Short Ton,567243
7,4,Simplified,64,Long Ton,567243
7,4,Simplified,111,Short Ton,588466
8,4,Simplified,64,Long Ton,588466
17,4,Simplified,64,Long Ton,508204
15,4,Simplified,111,Short Ton,508204
30,4,Simplified,111,Short Ton,505538
38,4,Simplified,64,Long Ton,505538
15,4,Simplified,111,Short Ton,511120
16,4,Simplified,64,Long Ton,511120
9,4,Simplified,111,Short Ton,599635
11,4,Simplified,64,Long Ton,599635
705,4,Simplified,111,Short Ton,262034
705,4,Simplified,64,Long Ton,262034
33,4,Simplified,64,Long Ton,692844
27,4,Simplified,111,Short Ton,692844
20,4,Simplified,64,Long Ton,291059
16,4,Simplified,111,Short Ton,291059
11,4,Simplified,64,Long Ton,989827
11,4,Simplified,111,Short Ton,989827
11,4,Simplified,111,Short Ton,295510
14,4,Simplified,64,Long Ton,295510
27,4,Simplified,111,Short Ton,626573
34,4,Simplified,64,Long Ton,626573
17,4,Simplified,111,Short Ton,290718
18,4,Simplified,64,Long Ton,290718
8,4,Simplified,64,Long Ton,284455
7,4,Simplified,111,Short Ton,284455
5,4,Simplified,64,Long Ton,991519
5,4,Simplified,111,Short Ton,991519
18,4,Simplified,111,Short Ton,1156601
22,4,Simplified,64,Long Ton,1156601
12,4,Simplified,111,Short Ton,270820
13,4,Simplified,64,Long Ton,270820
20,4,Simplified,64,Long Ton,922485
16,4,Simplified,111,Short Ton,922485
15,4,Simplified,64,Long Ton,1186709
12,4,Simplified,111,Short Ton,1186709
10647,1,Convention (Subpart B),111,Short Ton,277551
35492,1,Convention (Subpart B),64,Long Ton,277551
10,4,Simplified,64,Long Ton,621035
8,4,Simplified,111,Short Ton,621035
19,4,Simplified,111,Short Ton,596434
24,4,Simplified,64,Long Ton,596434
147,3,Regulatory (Subpart C or D),64,Long Ton,288198
100,3,Regulatory (Subpart C or D),111,Short Ton,288198
11,4,Simplified,111,Short Ton,295510
14,4,Simplified,64,Long Ton,295510
49499,5,Dead Weight,75,Metric Ton,1158998
60410,6,Displacement,75,Metric Ton,1158998
13567,1,Convention (Subpart B),111,Short Ton,1158998
29744,1,Convention (Subpart B),64,Long Ton,1158998
19,4,Simplified,64,Long Ton,576108
15,4,Simplified,111,Short Ton,576108
11,4,Simplified,111,Short Ton,295510
14,4,Simplified,64,Long Ton,295510
19,4,Simplified,111,Short Ton,513477
21,4,Simplified,64,Long Ton,513477
10,4,Simplified,64,Long Ton,1095398
10,1,Convention (Subpart B),64,Long Ton,1095398
7,1,Convention (Subpart B),111,Short Ton,1095398
7,4,Simplified,111,Short Ton,1095398
11,4,Simplified,111,Short Ton,295510
14,4,Simplified,64,Long Ton,295510
17,4,Simplified,111,Short Ton,241856
21,4,Simplified,64,Long Ton,241856
10,4,Simplified,111,Short Ton,567911
13,4,Simplified,64,Long Ton,567911
26,4,Simplified,64,Long Ton,500965
21,4,Simplified,111,Short Ton,500965
14106,4,Simplified,64,Long Ton,1046722
12957,5,Dead Weight,120,Ton,1046722
6724,1,Convention (Subpart B),111,Short Ton,1046722
14276,1,Convention (Subpart B),64,Long Ton,1046722
11285,4,Simplified,111,Short Ton,1046722
764,4,Simplified,111,Short Ton,1089152
764,4,Simplified,64,Long Ton,1089152
15,4,Simplified,111,Short Ton,270266
17,4,Simplified,64,Long Ton,270266
41,4,Simplified,111,Short Ton,993975
51,4,Simplified,64,Long Ton,993975
8,4,Simplified,64,Long Ton,630529
6,4,Simplified,111,Short Ton,630529
21,4,Simplified,111,Short Ton,564321
27,4,Simplified,64,Long Ton,564321
12,4,Simplified,111,Short Ton,641567
16,4,Simplified,64,Long Ton,641567
21,4,Simplified,111,Short Ton,564321
27,4,Simplified,64,Long Ton,564321
31,4,Simplified,64,Long Ton,284066
28,4,Simplified,111,Short Ton,284066
9,3,Regulatory (Subpart C or D),111,Short Ton,261413
10,3,Regulatory (Subpart C or D),64,Long Ton,261413
22,4,Simplified,64,Long Ton,560349
17,4,Simplified,111,Short Ton,560349
8,4,Simplified,64,Long Ton,505886
6,4,Simplified,111,Short Ton,505886
8,4,Simplified,64,Long Ton,561392
6,4,Simplified,111,Short Ton,561392
42,4,Simplified,64,Long Ton,637675
33,4,Simplified,111,Short Ton,637675
17,4,Simplified,111,Short Ton,614030
22,4,Simplified,64,Long Ton,614030
5,4,Simplified,64,Long Ton,1050371
5,4,Simplified,111,Short Ton,1050371
11,4,Simplified,111,Short Ton,1054916
11,4,Simplified,64,Long Ton,1054916
11884,1,Convention (Subpart B),111,Short Ton,1158997
21300,1,Convention (Subpart B),64,Long Ton,1158997
34376,5,Dead Weight,120,Ton,1158997
22300,6,Displacement,120,Ton,1158997
745,4,Simplified,64,Long Ton,990528
745,4,Simplified,111,Short Ton,990528
13,4,Simplified,111,Short Ton,507544
16,4,Simplified,64,Long Ton,507544
8,4,Simplified,64,Long Ton,294692
7,4,Simplified,111,Short Ton,294692
12,4,Simplified,64,Long Ton,561613
10,4,Simplified,111,Short Ton,561613
12,4,Simplified,64,Long Ton,561613
10,4,Simplified,111,Short Ton,561613
65,4,Simplified,64,Long Ton,582211
52,4,Simplified,111,Short Ton,582211
20,4,Simplified,64,Long Ton,1110429
16,4,Simplified,111,Short Ton,1110429
11,4,Simplified,111,Short Ton,295510
14,4,Simplified,64,Long Ton,295510
21,4,Simplified,111,Short Ton,564321
27,4,Simplified,64,Long Ton,564321
27,4,Simplified,64,Long Ton,616328
21,4,Simplified,111,Short Ton,616328
14,4,Simplified,64,Long Ton,562022
11,4,Simplified,111,Short Ton,562022
16,4,Simplified,64,Long Ton,562635
12,4,Simplified,111,Short Ton,562635
9,4,Simplified,64,Long Ton,606669
7,4,Simplified,111,Short Ton,606669
11,4,Simplified,64,Long Ton,293828
8,4,Simplified,111,Short Ton,293828
19,4,Simplified,111,Short Ton,589306
24,4,Simplified,64,Long Ton,589306
22,4,Simplified,64,Long Ton,616794
17,4,Simplified,111,Short Ton,616794
15,4,Simplified,64,Long Ton,581359
12,4,Simplified,111,Short Ton,581359
16,4,Simplified,111,Short Ton,651990
20,4,Simplified,64,Long Ton,651990
7,4,Simplified,64,Long Ton,263932
6,4,Simplified,111,Short Ton,263932
19,4,Simplified,111,Short Ton,264863
24,4,Simplified,64,Long Ton,264863
8,4,Simplified,64,Long Ton,643102
6,4,Simplified,111,Short Ton,643102
18,4,Simplified,64,Long Ton,989830
15,4,Simplified,111,Short Ton,989830
8,4,Simplified,111,Short Ton,941884
10,4,Simplified,64,Long Ton,941884
8,4,Simplified,111,Short Ton,1052325
9,4,Simplified,64,Long Ton,1052325
15,4,Simplified,64,Long Ton,670500
12,4,Simplified,111,Short Ton,670500
30,4,Simplified,64,Long Ton,511473
24,4,Simplified,111,Short Ton,511473
15,4,Simplified,111,Short Ton,505190
17,4,Simplified,64,Long Ton,505190
69,4,Simplified,111,Short Ton,512342
87,4,Simplified,64,Long Ton,512342
19,4,Simplified,64,Long Ton,576108
15,4,Simplified,111,Short Ton,576108
12,4,Simplified,111,Short Ton,612474
15,4,Simplified,64,Long Ton,612474
44,4,Simplified,64,Long Ton,564778
35,4,Simplified,111,Short Ton,564778
9,4,Simplified,111,Short Ton,566542
9,4,Simplified,64,Long Ton,566542
8,4,Simplified,111,Short Ton,566543
10,4,Simplified,64,Long Ton,566543
26,4,Simplified,64,Long Ton,630242
20,4,Simplified,111,Short Ton,630242
10,4,Simplified,64,Long Ton,630243
8,4,Simplified,111,Short Ton,630243
397,1,Convention (Subpart B),64,Long Ton,1105394
119,1,Convention (Subpart B),111,Short Ton,1105394
13,4,Simplified,111,Short Ton,512671
16,4,Simplified,64,Long Ton,512671
28,4,Simplified,64,Long Ton,633894
23,4,Simplified,111,Short Ton,633894
