activity_id,lat,long,brief,STUSPS,NAMELSAD,waterway_name,facility_name_ls,vessel_name,latlong_str
6888380,38.62882,-90.17904,"On 01MAY19 at approx. 0145 the ITV SCF EXPLORER (ON: 1266591) was down bound at mile marker (MM) 180 on the Upper Mississippi River (UMR) with 9 dry cargo grain barges when the ITV allided with the underside of the Eads Bridge. As the tow was passing through the center span, the appurtenances on the flying bridge made contact with the underside of the bridge damaging the spot light, radar, and handrail.  At the time of the casualty, the UMR was in extreme high water which would require ITVs and tows to pass though the Eads Bridges dead center of the span to avoid making contact with the bridge’s arched construction. Through the course of the investigation it was determined that the Master miscalculated the ITV’s air draft and had been set off towards the right descending bank (not aligned to the center of the bridge span) resulting in the allision. No damage to the Eads Bridge occurred and the SCF EXPLORER continued down bound and moored at the SCF Ship Yard for repairs at MM 177 UMR.",MO,St. Louis city,['MISSISSIPPI-UP'],"['EADS BRIDGE', 'SCF Services Drydock']",['SCF EXPLORER'],"38.62882,-90.17904"
6889380,32.31431,-90.9046,"M/V MISS LYNN 2000 HP (Terral River Services) with 06 loaded rock barges in tow SB enroute Mobile, AL reported an allision with the Vicksburg R/R bridge at MM 435.8 LMR. The captain of the vessel stated that the cause of the allision was due to dense fog creating low to no visibility while approaching the bridge. The vessel struck pier #4 of the R/R bridge with the lead barge (SAVG 101) of the port string  on the LDB channel span causing all 06 barges to break away which are now under positive control by assist vessels. SAVG 101 suffered damage to port bow quarter, including holes in the hopper, with a vertical crack the length of the hold.  Total amount of damage estimated to be $150K. No other barges damaged.  No pollution or injuries.",MS,Warren County,['MISSISSIPPI-LO'],['VICKSBURG RAILWAY AND HIGHWAY BRIDGE'],"['MISS LYNN', 'SAVG 101B']","32.31431,-90.9046"
6889410,38.45259,-75.06419,"The MD 3629 BL is an uninspected construction barge and push boat operated by RG Murphy Construction LLC.  On 27 November 2019, the vessel was transiting the Assawoman Canal located near Fenwick Island, DE.  At approximately 1043, the vessel struck the route 54 bridge causing approximately $22,000 damage to the bridge.
  
This incident was never reported to the U.S. Coast Guard.  Recommend incident referred to MISLE Enforcement for a Letter of Warning.",DE,Sussex County,['Little Assawoman Bay'],['Assawoman Bay Lighthouse Rd Bridge (Route 54)'],['MD3629BL'],"38.45259,-75.06419"
6889762,36.77502,-76.29487,"At approximately 1325 LMT on December, 17, 2019, the empty hopper barge SJ 2620 (O.N. 1264493) pushed by the towing vessel COASTAL TRADER (O.N. 1208724) allided with the fender system of the Norfolk Southern No. 7 Railroad Bridge. The COASTAL TRADER towed the SJ 2620 in a pushing configuration, transiting north on the Southern Branch of the Elizabeth River. As the vessel approached the bridge, the mate on watch reported there was a fuel barge to the east of the southern entrance to the bridge. The mate maneuvered the vessel to avoid close contact with the barge, and aligned the COASTAL TRADER for a clear transit under the bridge. As the vessel proceeded under the bridge, a gust of wind pushed the bow of the barge. The starboard side of the barge’s bow made contact with the east fender system of the bridge. There was an estimated $35,000 of damage to the fender system. The damage did not impact the function of the bridge or restrict the waterway. No injuries or damage to the barge were reported.

As a result of its investigation, the Coast Guard has determined that the initiating event for this casualty was the allision of the barge SJ 2620 with the fender system of the Norfolk Southern No. 7 Railroad Bridge. The causal factors that contributed to this casualty include: (1) weather conditions on the Southern Branch of the Elizabeth River, (2) the impact of the following ebb current on the COASTAL TRADER and SJ 2620, and (3) negligent operation of the mate on watch. 

Recommend closing this incident investigation activity with a referral to enforcement.",VA,Chesapeake city,['Elizabeth River'],['NORFOLK SOUTHERN R/R BRIDGE 7'],"['COASTAL TRADER', 'SJ 2620']","36.77502,-76.29487"
6890288,37.21651,-89.46718,"On 11JAN2020 at approximately 0230 hrs. the ITV STEVE E. BRYAN (Marquette Transportation Co., 537294, 9000HP, COI: CG LMR) was pushing 30 barges (dry cargo) in a 5x7 config. down bound at MM 43.2 UMR when the vessel and tow experienced un-predicted weather with 30MPH wind and heavy rain. This caused the vessel and its tow to be set to the left descending bank. The master was unable to navigate the Thebes Railroad Bridge span and the tow allided with the Thebes RR Bridge left descending pier causing a 20 barges to be set adrift. 10 barges stayed with the vessel, 1 barge grounded on a dike at MM 36.5, 12 barges were grounded at MM 30.6, 2 barges were caught by the ITV PERE MARQUETTE @ MM 23.8. SCC contacted the owner of the Thebes RR Bridge and notified them of the allision, the bridge was inspected with no damage.

Coast Guard investigation revealed the initiating event to be the Allision Contributing Factors include: 1) Weather",MO,Scott County,['MISSISSIPPI-UP'],['THEBES RAILROAD BRIDGE'],"['AGS 276B', 'MTC 401', 'PERE MARQUETTE', 'STEVE E BRYAN', 'JEM 366B', 'AGS 135', 'H 0231', 'H-0245', 'HB-0252', 'HB-0253', 'PML 910', 'SCF 2564 B', 'SCF 2563 B', 'SCF 2576B', 'SCF 2503', 'SCF 2509', 'RF 434B', 'RONNIE ROGERS', 'B 0758B', 'B 0757', 'MTC 1457 B', 'LTD 14108B', 'LTD 15118B']","37.21651,-89.46718"
6890833,30.23821,-93.24647,"On 08NOV2019, at approximately 2200, the Inspected Towing Vessel GRACIE RENEE DEVALL allided with the Westlake RR Bridge resulting in minor damage to the bridge. It was determined that the individual piloting the GRACIE RENEE DEVALL during the allision did not have a valid Merchant Mariner Credential.  Additionally, it was discovered that the GRACIE RENEE DEVALL had been taken out of commision by its previous owner and sold to a third party. The new owner/operator did not have a valid COD on board at the time of the allision.",LA,Calcasieu Parish,['CALCASIEU'],['Westlake Rail Road Bridge'],['GRACIE RENEE DEVALL'],"30.23821,-93.24647"
6891652,37.21685,-89.46644,"On 9 January 2020 at approx 2310, the ITV MARY ELIZABETH while pushing 04 empty tank barges downbound at MM 43.2 UMR, allided with the RDB channel span of the Thebes RR Bridge with the 02 barges on the STBD string. No damage was reported to the bridge, the stbd lead barge was damaged below the water line and is T.O.W. with minor damage to a second barge.

Coast Guard investigation revealed the initiating event was the allision with the Thebes RR Bridge located at MM 43.2 UMR. Contributing factors include wind, current, and pilot's lack of awareness.",IL,Alexander County,['MISSISSIPPI-UP'],['THEBES RAILROAD BRIDGE'],"['STC 1604', 'MARY ELIZABETH', 'STC-3014']","37.21685,-89.46644"
6893043,37.13546,-88.6837,"On 19JAN2019 @ approximately 1000 hrs. the ITV LONNIE M. BELL (LA Carriers, 553742, 1500HP, no COI) was pushing 01 empty deck barge D/B at MM 941 OHR (Metropolis, IL), allided its aluminum superstructure on top of the wheelhouse with the RDB channel span ( Low water span) of the I-24 Highway Bridge. Damaging the upper pilot house causing 3000.00 worth of damage.",KY,McCracken County,['OHIO'],['I-24 HIGHWAY BRIDGE'],['LONNIE M BELL'],"37.13546,-88.6837"
6893290,36.49136,-87.83815,"On 02DEC2019 at approximately 1500, the ITV JOHN VAUGHN (ON 546614, Excell Marine) allided with the Dover, TN Highway 79 bridge, at mile marker 88.8 on the Cumberland River.  Pushing 15 empty hopper barges, the vessel began a down bound flanking maneuver through the bridge at current speed (1-2 mph).  The pilot requested the master come to the bridge to assist him with the flanking maneuver.  The master and pilot described the flank as well executed, but reported a large tree had become stuck between the two lead port string barges that protruded from the tow and may have contacted the bridge.  Damage to the bridge was confirmed to be cosmetic and did not require repairs.  No damage was reported to have occured after the crew's assesment of the barges in tow except for two coupling wires between the forward and second string.

The Coast Guard investigation determined that a bridge allision did occur, causing cosmetic damage to the bridge and breaking two tow couplings.  It could not be verified if debris was a causal factor to the casualty.  No repairs were necessary.",TN,Stewart County,['CUMBERLAND'],['Sidney C. Lewis Highway Bridge (US Highway 79)'],['JOHN VAUGHN'],"36.49136,-87.83815"
6893291,37.02622,-88.28587,"On January 9, 2020 at approx 0635, the ITV JAMES K. ELLIS, pushing 15 empty barges downbound at MM 21 Tennessee River, lost the main engine of the single engine vessel.  The loss of propulsion caused the vessel's tow to allide with the I-24 HWY bridge pier. Allision did not cause any damage to the barges in tow or the bridge pier. 

CG Investigation determined the initiating event was the failure of the racor fuel filter causing fuel to run out of engine. Alson found leaking hose on air control unit.  Contributing factors include lack of proper inspection and maintenance.",KY,Livingston County,['TENNESSEE'],['I-24 DUAL BRIDGES'],"['JAMES K. ELLIS', 'CTC-9724']","37.02622,-88.28587"
