activity_id,title,start_dt,end_dt,page
2268186,M/V Eva Kelley - allision,1/1/2005,5/17/2005,35
2268204,Allision T/V Pacific Combi w/ Henry Ford Bridge,1/3/2005,2/2/2005,35
2272885,Barge Breakaway 16/ AEP Cardinal/ TNT,1/6/2005,7/10/2007,35
2274146,Allision (bridge) - UTV MISS JEAN/B U798,1/12/2005,10/13/2005,35
2276501,ATLANTIC SUPERIOR COLLISION,1/13/2005,6/15/2005,35
2277792,M/V ROBERT A. KNOKE,1/19/2005,4/19/2005,35
2279659,2 Barge Breakaway / McKee's Rocks Industries / MP,1/6/2005,10/5/2006,36
2279927,Bayou Sorrel Bridge Allision/UTV Zeus/20Jan05,1/20/2005,3/16/2006,36
2282026,UTV JOYCE HALE allision,1/27/2005,4/21/2005,36
2283625,VL 81249 & MMI 3027 Collision/ SAK,1/29/2005,12/7/2005,36
2283649,Allision (bridge) - M/V YM KAOHSIUNG,1/28/2005,2/22/2006,36
2284602,F/V Judy Lynn Capsize/1 crewman dead,1/20/2005,4/12/2005,36
2285890,M/V L. J. Sullivan_Allision,1/22/2005,6/23/2005,36
2286554,APEX 3506 ALLISION,1/27/2005,2/17/2005,36
2286568,Allision,1/29/2005,2/10/2005,36
2286587,Hortense B. Ingram/Allision/ING 822 sinking,2/2/2005,4/28/2006,36
2287878,MC Tug HARDHEAD/Dredge CHARLESTON/Allison/St. Pete,7/6/2004,9/15/2006,37
2289827,Coastal 3309 - Breakaway and allision,1/29/2005,4/21/2005,37
2290720,Allision,2/10/2005,3/6/2008,37
2293219,Allision (bridge) - UTV Tradewind Service,2/15/2005,6/30/2005,37
2294530,Allision (bridge) - UTV Express Explorer,2/17/2005,12/21/2005,37
2294661,M/V PASCAGOULA; ALLISION,2/7/2005,6/29/2005,37
2294847,Allision/TG DIANE H + FTB MILLER 206 w/Bridge,2/17/2005,4/25/2005,37
2296868,"M/V BOB KOCH, ALLISION, IL RIVER 151",3/31/2004,3/6/2007,37
2297555,Allision (bridge) - Tug JUNE K,2/22/2005,1/18/2006,37
2298366,"M/V ATLANTIS allision Ship's channel bridge,",2/23/2005,4/28/2005,37
2299868,F/V ARABELLA - ILLEGAL TOWING & ALLISION,2/24/2005,11/1/2005,38
2302019,Pat White_Allision,3/1/2005,3/17/2005,38
2305859,M/V APAC LEADER; equipment failure,3/8/2005,4/26/2005,38
2306623,M/V MARK C; ALLISION,2/23/2005,2/23/2006,38
2307218,M/V TALLAPOOSA; ALLISION,2/16/2005,10/10/2006,38
2307227,UTV CHARLES E. MARTIN - Allision Melville RR Bridg,3/8/2005,5/27/2005,38
2307329,M/V GILBERT TAYLOR; ALLISION,2/5/2005,5/24/2005,38
2307385,TUG TJ EXPRESS - ALLISION WITH SANIBEL BRIDGE,3/8/2005,9/23/2005,38
2307415,MC - M/V Majesty Allision with John's Pass Bridge,2/9/2005,4/25/2005,38
2309834,Allision (Bridge) - UTV Penn No. 6,3/11/2005,3/28/2005,38
2310751,M/V CAPT. O. A. FRANKS - Allision,3/14/2005,3/17/2005,39
2311881,INT'L NAVIGATOR; ALLISION,3/11/2005,7/16/2007,39
2312093,Allision (bridge) - Tug Caribe Service,2/25/2005,10/14/2005,39
2312398,ICW Channel Blockage---All State Environmental,3/4/2005,7/29/2005,39
2313854,Capt A. J. Fournier allision - Casco Bay Bridge,3/8/2005,4/26/2005,39
2322985,Allision (bridge) - Tug Delta Tide,3/29/2005,10/25/2005,39
2323826,Allision/TG SHELLEY FOSS,3/30/2005,5/24/2005,39
2324089,Allision/EMMA FOSS+BARBARA FOSS+SEASPAN 250,3/8/2005,4/26/2005,39
2324693,M/V Amber Brittany- bridge allision,3/30/2005,7/15/2005,39
2324742,ALLISION WITH 2 MOORED VESSELS,3/10/2005,10/14/2005,39
2326411,Joyce Hale (Two Groundings & A Bridge Allision),4/1/2005,7/16/2007,40
2326910,UTV Harry Brindell/Bayou Sorrel Bridge Cable,4/5/2005,1/18/2006,40
2328338,Fore River Bridge Allision/Tug Liberty,4/5/2005,10/25/2005,40
2328383,Allision - UTV HANNAN C. SETTOON & Bayou Boeuf RR,4/6/2005,5/27/2005,40
2329478,IO - UTV ROBERT T - ELLENDER BR. ALLISION,4/5/2005,5/11/2005,40
2329574,HARRY WADDINGTON/EQP FAILURE-ALLISION-SINKING,1/12/2005,5/20/2005,40
2331950,JSB 101/ Bridge Allision,4/10/2005,5/2/2006,40
2332487,UTV BAYOU BLACK/BAYOU BLUE BRIDGE ALLISION,3/25/2005,7/15/2005,40
2333209,TRACIE L / PELICAN ISLAND BRIDGE - Allision,4/11/2005,5/11/2005,40
2334405,MC M/V FRIENDSHIP IV/Allision/John's Pass Bridge,4/9/2005,10/25/2005,40
2334564,M/V River Beaver/Allision,4/13/2005,11/2/2006,41
2337575,UTV John C Terral/Allision/07Apr05,4/7/2005,10/2/2007,41
2337708,MC - M/V MAJESTY Allision,3/1/2005,4/25/2005,41
2338689,M/V SAM M Loss of Propulsion / Barge Allision,4/19/2005,9/23/2009,41
2339717,MC-M/V Majesty Allision with John's Pass Bridge,3/7/2005,4/25/2005,41
2340083,MARY CLAIRE; ALLSION,3/25/2005,5/24/2005,41
2340641,HELOISE; ALLISION,3/28/2005,5/24/2005,41
2342190,Allision (bridge) - Buchanan 5,4/22/2005,5/23/2006,41
2344766,MC FRIENDSHIP IV/Allision w/Johns Pass,4/22/2005,7/27/2005,41
2344816,MC- FRIENDSHIP IV Allision with John's Pass Bridge,4/23/2005,2/9/2006,41
2345817,BUCHANAN 3/ALLISION/METRO NORTH RR BRIDGE,4/11/2004,11/1/2005,42
2348137,UTV OSCAR WALTERS/allision/Melville Bridge,4/28/2005,5/8/2006,42
2349906,RITA M; ALLISION,4/9/2005,3/17/2006,42
2350070,M/V PIACHI (Equipment Failure and Bridge Allision),5/5/2005,7/30/2007,42
2350306,CAPT HENRY KNOTT - Allision,5/5/2005,9/3/2009,42
2352897,Allision (bridge) - UTV LIBERTY SERVICE,5/3/2005,11/1/2005,42
2355743,Easy Street allision w/ West Port Arthur Bridge,4/23/2005,7/28/2005,42
2356695,"M/V Alice, steering casualty",5/7/2005,11/7/2005,42
2358990,CECILIA/ Equipment Failure & Bridge Allison/ JAH,5/15/2005,12/14/2005,42
2361542,Tug Island Boy Allision,5/14/2005,1/25/2006,42
2362690,UTV Grand Knight / Bridge Allision,5/13/2005,12/8/2005,43
2365827,BEVERLY G. BARROIS/GROUNDING/ALLISION,5/23/2005,12/21/2005,43
2367768,M/V Andrea Leigh (Allision),4/12/2005,7/27/2007,43
2367888,M/V JW Hershey Allsion w/ Cresent RR Bridge,4/12/2005,7/27/2007,43
2368185,HARVEY SBISA; ALLISION,4/7/2005,7/27/2007,43
2369797,CAPT BRUCE STAPP/ALLISION,5/7/2005,11/18/2005,43
2375406,MC FLORIDA FISHERMAN II/Allision John's Pass,5/31/2005,12/27/2005,43
2377384,M/V PIACHI (Steering Failure),4/22/2005,7/28/2005,43
2378060,CFV DEL-ANN                               ALLISION,6/2/2005,12/28/2005,43
2379035,UTV SARAH GRACE/ Allision/ GLM,6/4/2005,10/2/2007,43
2383522,George King Allision,6/4/2005,3/6/2008,44
2385782,SPV KALMAR NYCKEL                        GROUNDING,6/10/2005,1/25/2006,44
2385798,MC PATRIOT/Allision/John's Pass Bridge,5/3/2005,11/3/2005,44
2391192,CFV HIGH NOON                    EQUIPMENT FAILURE,6/14/2005,1/25/2006,44
2391449,M/V LILIY M. FRIEDMAN Allision/Grounding/Sinking,6/8/2005,1/25/2006,44
2396219,FREIGHT BARGE BUCHANAN #201  ALLISION,6/19/2005,2/3/2006,44
2396902,M/V DENNIS COLLINS BRIDGE ALLISION,6/20/2005,2/8/2006,44
2396975,Allison - UTV TAKO INVADER with Hwy 24 Bridge,6/20/2005,2/7/2006,44
2397636,TUG MR. T/NORWALK RIVER RAILROAD BRIDGE ALLISION,6/8/2005,1/30/2006,44
2404695,SPV RUDEE WHALER                 EQUIPMENT FAILURE,6/24/2005,2/23/2006,44
2405094,S/V MARALGA BRIDGE ALLISION,6/22/2005,2/8/2006,45
2405537,M/V Pat White allision with EJ&E RR Bridge,5/30/2005,12/27/2005,45
2408097,TAHOME; ALLISION,5/5/2005,3/17/2006,45
2408766,MC Tug JENNY/CEEBEE21/Allision/Longboat Pass brdg,6/29/2005,3/24/2006,45
2408780,LADY ANNA / ALLISION / BROOKS BRIDGE,6/26/2005,3/24/2006,45
2417265,MC Friendship IV/Allision w/Johns Pass Bridge,6/22/2005,2/8/2006,45
2418300,M/V T.E. Ragsdale allision with CSX RR bridge.,6/30/2005,10/12/2005,45
2418418,Allision (bridge) - UPV EMPIRE STATE,6/22/2005,12/27/2005,45
2422725,SC-152 Bridge Allision (Pushed by Tug SAM M.),6/29/2005,5/4/2006,45
2423951,"M/V Kay Templeton, allision w/ Spottsville Bridge",7/12/2005,5/16/2006,45
2425463,CAYAH MICHELE/MEANDER/ALLISION/COS COB,7/12/2005,5/16/2006,46
2426274,M/V Lexington allision with Cass St. bridge,5/14/2005,7/31/2007,46
2426290,F/V WHITE DOVE TOO - Allision w/ 2 mile Bridge,7/9/2005,10/24/2005,46
2426539,Allison/TG ISLAND BRAVE barge w/Hood Canal Bridge,5/6/2005,11/18/2005,46
2427647,SARA EXPRESS-Allision with 5th Avenue Bridge,7/15/2005,3/15/2007,46
2427862,CAYAH MICHELE/ALLISION/MIANUS RIVER RR BRIDGE,7/9/2005,5/9/2006,46
2427900,SAKONNET HWY BRIDGE ALLISION,7/15/2005,4/4/2006,46
2430915,M/V Bob Koch allision with Cass St. Bridge,7/10/2005,5/16/2006,46
2431111,Allision,7/18/2005,8/30/2007,46
2431230,M/V KEVIN FLOWERS (ALLISION),7/6/2005,10/24/2005,46
2433189,JUDSON B/ Allision With Navarre Bridge/ PC,7/3/2005,5/5/2006,47
2434254,Grounding - M/V DORSET,7/20/2005,8/29/2007,47
2440611,Skiff v. CSX Railroad Bridge,7/19/2005,2/3/2006,47
2441717,CFV DONALD LEE                            ALLISION,7/25/2005,8/28/2007,47
2442821,M/V Kiowa allision with bridge,7/26/2005,8/22/2007,47
2449355,SHAWNEE; ALLISION,7/12/2005,8/17/2007,47
2451068,ELVIS H; ALLISION,7/17/2005,8/31/2007,47
2452441,TALLIN- Allision with 5TH Street Bridge,8/5/2005,1/19/2007,47
2456742,Tug Donald C/ Barge Patriot,8/9/2005,3/29/2006,47
2460668,M/V Deanna Ann Allision,6/25/2005,4/4/2006,47
2463934,UTV Capt. Crosby / Bridge Allision,8/4/2005,9/12/2007,48
2464976,UTV MISS AMANDA/UNITED I BRIDGE ALLISION DULARGE,8/16/2005,9/13/2007,48
2465837,JEANNE MARIE; GROUNDING,7/30/2005,8/20/2007,48
2466058,J.W. Hunter/Allision,8/16/2005,3/6/2008,48
2473157,M/V Raymond Grant Eckstein Allision,5/21/2005,12/21/2005,48
2473511,M/V Raymond Grant Eckstein-allision,3/31/2005,7/27/2007,48
2473518,KANSAS CITY; ALLISION,8/18/2005,9/20/2007,48
2474197,M/V Raymond Grant Eckstein-Allision,5/3/2005,11/4/2005,48
2474564,Alllision/ TG MAIA H w/New Tacoma Narrows Bridge,8/24/2005,9/20/2007,48
2475427,Duluth/ Superior Ship channel wall allision,8/24/2005,9/20/2007,48
2485451,M/V Philip M. Pfeffer-allision,9/6/2005,10/5/2007,49
2486488,M/V Samuel B. Richman-allision,7/3/2005,5/5/2006,49
2495036,M/V W. W. DYER - Allision,9/17/2005,10/23/2007,49
2499397,M/V Baxter Southern-Allision,8/11/2005,6/25/2008,49
2502246,Allision/FTS OAK HARBOUR,9/25/2005,1/23/2007,49
2508972,ATLANTIC BEACH BRIDGE/TUG MISS JENNIFER,9/29/2005,11/2/2007,49
2511824,MC- SUNCRUZ V/ALLISION,10/4/2005,11/14/2007,49
2511836,Allision,9/12/2005,10/17/2007,49
2512044,HK- MOBILE HVY LIFTER/CHEMUL-BRK AWAY,8/29/2005,4/4/2006,49
2512809,M/V BILLY JOE BOLING ALLISION (PML 603B),9/6/2005,10/15/2007,49
2513074,BARGE WEEKS #589 ALLISION W/ MORGAN CITY RR BRIDGE,10/5/2005,11/14/2007,50
2514318,M/V ADAM E. CORNELIUS_allision,4/19/2005,3/6/2008,50
2514422,Habortown Belle,10/8/2005,11/16/2007,50
2514651,COLLISION; VANNA LAVIE W/ KING OF THE SEA,8/27/2005,9/26/2007,50
2516044,UTV TOWN POINT                            ALLISION,10/13/2005,8/15/2007,50
2517681,CFV GOD'S BLESSING,10/18/2005,10/17/2012,50
2518678,UTV CATHY M. SETTOON / Bridge Allision,10/15/2005,11/20/2007,50
2527764,M/V BILL CARNEAL ALLISION,10/30/2005,12/20/2007,50
2528278,M/V SAM M  BRIDGE ALLISION,11/4/2005,1/3/2008,50
2528509,EDDIE CARROLL/ALLISION/NORWALK RR BRIDGE,11/4/2005,5/19/2006,50
2530193,NANIABA; ALLISION,10/29/2005,12/20/2007,51
2531554,CFV HIGH NOON                             ALLISION,11/6/2005,1/8/2008,51
2533084,TUG BRUSCO ALLISION,11/11/2005,1/9/2008,51
2533243,TUG ETHLYN P / Allision / Sanibel Causeway Bridge,10/1/2005,11/15/2007,51
2534307,M/V Manhattan Bridge - Marine Casualty,11/14/2005,2/6/2008,51
2534690,Tug MUDCAT,11/8/2005,8/24/2006,51
2539078,Sanibel Causeway Bridge Allsion/ Boh Bros. Tug,10/26/2005,12/21/2007,51
2539825,UTV CAPE HATTERAS                         ALLISION,11/15/2005,1/15/2008,51
2541750,MC-SUNCRUZ V-ALLISION JOHNS PASS BRIDGE,11/21/2005,1/25/2008,51
2542975,UTV SHELLEY / VSL/BRIDGE ALLISION,11/29/2005,1/31/2008,51
2543211,CAPT ERIC DUET/ Allision/ JAH,11/12/2005,1/31/2008,52
2544756,Louis I Bridge Allision,11/22/2005,2/6/2008,52
2546156,LADY WASHINGTON - ALLISION,12/1/2005,3/3/2008,52
2546799,UTV CATHY M SETTOON / HBC 701 / ALLISION,12/5/2005,2/5/2008,52
2547507,OSV KRISTIN FAGAN / ALLISION,12/7/2005,2/19/2008,52
2547584,M/V W.A. Kernan Allision,9/27/2005,11/7/2007,52
2547589,CROSBY EXPLORER/Allision/Navarre Bridge,12/3/2005,3/3/2008,52
2547769,M/V Robert Greene- Allision,12/7/2005,3/3/2008,52
2549916,M/V CREOLE SUN Allision,11/11/2005,2/8/2008,52
2550002,MISS RICA/ Allision/ RPM,11/28/2005,2/11/2008,52
2550105,UTV DIXIE EXPRESS/Allision,11/11/2005,2/11/2008,53
2552069,M/V DARIN ADRIAN_allision with EJ&E RR BRIDGE,12/12/2005,3/7/2008,53
2554586,UTV PONCE INLET allision with CSX drawbridge,12/18/2005,3/20/2008,53
2556925,UTV CROSBY PRIDE/TATUM ANN/NELDA FAY/Allision,12/8/2005,3/5/2008,53
2557574,Butch Barras/Allision/mm 580,10/21/2005,12/18/2007,53
2557776,CSL LAURENTIEN_allision,11/4/2005,2/12/2008,53
2558063,M/V ANTICIPATION IV-Allision,10/24/2005,12/18/2007,53
2559819,M/T ETERNITY allision,12/7/2005,3/5/2008,53
2560234,ANTICIPATION V-Allision,11/3/2005,1/7/2008,53
2560715,M/V CODY BOYD_allision with EJ&E RR BRIDGE,12/28/2005,12/5/2006,53
2560829,M/V BETH WILSON_allision with McDonough St. Bridge,12/29/2005,6/5/2008,54
2562043,Loss of propulsion/ M/V RHEIN BRIDGE,1/4/2006,1/19/2006,54
2564024,HIGH NOON (527876)-Allision w/ bridge & grounding,1/9/2006,5/22/2006,54
2564452,M/V Joyce Hale-allision,12/2/2005,6/25/2008,54
2567870,M 966/ Bridge Allision/ KJS,1/14/2006,5/23/2006,54
2567946,FREIGHT BARGE MAC4001                     ALLISION,1/16/2006,5/24/2006,54
2568191,M/V DENNIS COLLINS allision,1/15/2006,8/23/2006,54
2568242,M/V R W Naye Allision,1/10/2006,5/22/2006,54
2569481,Tug Pamlico allision with Morehead bridge fender s,1/14/2006,6/28/2006,54
2571351,UTV MCALLISTER BOYS                       ALLISION,1/21/2006,5/30/2006,54
2572433,UTV BRIDGET MCALLISTER                    ALLISION,1/24/2006,6/14/2006,55
2572510,Allision- M/V CAPT. ROGER D. ADAMS / CSX RR BRIDGE,1/13/2006,6/14/2006,55
2576229,CBY 253/ Allision/ RPM,1/21/2006,12/21/2006,55
2576652,THOMAS E ERICKSON - Allision 12HUN06,1/22/2006,5/31/2006,55
2576773,M/V Ardyce Randall allision (barge XL-659B),11/21/2005,2/13/2008,55
2576791,"SMI-UTV BILL RODGERS, Allision, Adrift, Capsized",1/28/2006,7/9/2008,55
2578208,MC-ELSBETH Allision with Sanibel Causeway Bridge,8/19/2005,9/24/2007,55
2579064,M/V KELLY LEE - Allision/breakaway/sinking,2/3/2006,12/14/2007,55
2580380,SAGA TUCANO,2/6/2006,9/8/2006,55
2580704,INV - Allsion  SJ 400  -  Navassa RR Bridge,1/11/2006,5/26/2006,55
2580779,M/V BERNARD G_allision w/ CSX RR BRIDGE,1/30/2006,9/1/2006,56
2581502,M/V Aliquippa allision w/P & LE Bridge,2/8/2006,9/8/2006,56
2582212,M/V CAPRICE-Bridge Allision,10/24/2005,2/22/2010,56
2582315,UTV P.J. Allision with the Bridge of Lions,2/8/2006,3/13/2008,56
2585130,UTV EDDIE TOUCHETTE/Bridge Allision,1/30/2006,1/17/2008,56
2585153,Tug HERO,12/14/2005,6/19/2008,56
2586176,Capt Tuck - Allision,2/6/2006,9/8/2006,56
2586377,INV- Allision M/V ISLAND BOY and Navassa RR Bridge,2/14/2006,9/12/2006,56
2588621,M/V HARVEST RUN_allision with E J &E RR Bridge,1/1/2006,6/14/2006,56
2589108,UTV Lil Al Cenac / Bridge Allision,2/21/2006,10/10/2006,56
2589370,M/V LOREE ECKSTEIN_allision w/ McDonough St. Bridg,2/9/2006,9/8/2006,57
2589692,Oliver C. Shearer - Bridge Allision - 21HUN06,2/17/2006,1/8/2008,57
2590792,M/V AGGIE C_allision with Cicero Ave. Bridge,2/13/2006,9/12/2006,57
2590874,M/V MARY ELIZABETH/allision  Port Arthur Bridge,2/23/2006,10/13/2006,57
2591278,BIG AL; ALLISION,1/30/2006,9/1/2006,57
2591509,ALLISION - TUG CAPTAIN LOUIE,10/11/2005,10/13/2006,57
2593282,M/V BILLY JOE BOLING_allision with McDonough St. B,2/22/2006,9/15/2006,57
2596680,MM53 Major Oil Discharge,1/26/2006,9/16/2008,57
2596736,ENTERPRISE/CFV/ Allision,2/24/2006,10/18/2006,57
2597688,Allision - BLUE MARLIN,2/24/2006,1/17/2008,57
2598195,M/V SONOMA - LOSS OF STEERING,3/2/2006,10/25/2006,58
2598508,MC-FL 9358 LY-Allision-Sanibel Bridge,3/3/2006,1/17/2008,58
2599142,M/V W. W. DYER - Allision,3/8/2006,11/7/2006,58
2599230,UTV FREMONT/ GALVESTON R/R BRIDGE ALLISION,2/9/2006,9/8/2006,58
2601360,UTV MARY ELIZABETH/CAUSEWAY ALLISION,3/13/2006,8/21/2008,58
2602210,SAM M. - Allision - Freight Barge SC-219,3/14/2006,1/17/2010,58
2602246,ROBERT C. LOEDDING / ALLISION,2/5/2006,9/27/2006,58
2602275,Tug AVENGER; Allision W/Heim Bridge,3/7/2006,8/13/2008,58
2602524,M/V ERNA HONEYCUTT_allision,3/2/2006,10/26/2006,58
2602962,M/V LEMONT TRADER_allision with Seneca RR Bridge,3/7/2006,11/6/2006,58
2604440,CAPT H. COLLE; ALLISION,1/19/2006,5/30/2006,59
2604457,MARTIN ADMIRAL; ALLISON,1/21/2006,10/17/2006,59
2608152,EDDIE TOUCHETTE;  Allision,1/30/2006,9/1/2006,59
2611338,M/V Darrin Adrian-allision mm 403,3/25/2006,7/28/2008,59
2611836,M/V ASTRAL EXPRESS allision,3/16/2006,3/13/2008,59
2612561,M/V NORMAN P. PROEHL_allision with Lacon Hwy Bridg,3/1/2006,10/24/2006,59
2612981,M/V Lime Rock allision mm 535,12/2/2005,3/19/2008,59
2613643,INV - Navassa RR bridge / M/V CAPT TUCK,3/21/2006,6/7/2007,59
2615174,Barge allision of CSX bridge St. Joseph,4/3/2006,1/17/2008,59
2617597,MC- UTV CROSBY SKIPPER/ALLISION,3/30/2006,2/18/2009,59
2618223,MC-SPV DOLPHIN RACER-ALLISION JOHN'S PASS BRIDGE,3/30/2006,3/20/2008,60
2618980,LIL RAY/ ALLISION/ PCB,4/4/2006,5/2/2006,60
2619053,M/V ERNA HONEYCUTT_allision with EJ&E RR BRIDGE,3/15/2006,3/13/2008,60
2619068,M/V RYAN PATRICK allision,3/29/2006,3/20/2008,60
2619101,SER 183/ ALLISION/ PCB,4/4/2006,3/20/2008,60
2619488,M/V OLMSTEAD_allision with EJ&E RR BRIDGE,3/18/2006,3/13/2008,60
2620978,OSV Challenger / Bridge Allision,4/7/2006,3/21/2008,60
2621204,CSX Rail Bridge Allision,4/8/2006,1/17/2008,60
2621372,UTV Miss Crosby / Bridge Allision,4/5/2006,1/17/2008,60
2622034,M/V DALE WHITE_allision with BELT RR BRIDGE,3/11/2006,3/13/2008,60
2623071,M/V JULIE WHITE_allision with McDonough St. Bridge,3/2/2006,10/26/2006,61
2623501,MC,3/24/2006,10/3/2012,61
2623822,M/V PAT WHITE_allision with McDonough St. Bridge,2/6/2006,9/8/2006,61
2624182,SEVERN/ALLISION,2/23/2006,10/19/2006,61
2624278,UTV Columbia allision,3/7/2006,11/6/2006,61
2626316,JOHN D.GEARY/ALLISION,4/3/2005,5/3/2006,61
2626447,SER 211/ ALLISION/ PCB,4/12/2006,11/21/2006,61
2627272,CBC 195_allision with Cicero Ave. Bridge,4/11/2006,3/21/2008,61
2627438,M/V CODY BOYD_allision with 92nd St. Bridge,4/6/2006,1/17/2008,61
2628465,M/V LEMONT TRADER_allision with EJ&E RR BRIDGE,4/7/2006,1/25/2008,61
2628466,SUSAN L. STALL/ALLISION,4/3/2005,5/4/2006,62
2630298,Loss of Electrical Power - M/V BOW PROSPER,4/21/2006,10/9/2008,62
2631282,M/V BOW PROSPER                           ALLISION,4/23/2006,3/24/2008,62
2632227,"M/V Alice, allision with Rockport RR bridge",4/24/2006,1/25/2008,62
2633005,WW CRUM_allision with Seneca RR Bridge,4/18/2006,3/24/2008,62
2636107,UTV PATRICIA allision with Galveston Causeway,4/28/2006,3/24/2008,62
2636321,ALLISION / TUG RITA M / RIGOLETS RAILROAD BRIDGE,4/28/2006,8/19/2008,62
2636984,Empress of the North/Allision,4/27/2006,5/16/2007,62
2638005,RUSSELL P PAINTER; ALLISION  W/ POPPS FERRY BRDG,4/1/2006,3/20/2008,62
2640311,Allision/Miss Janice/Gross Tete Bridge,2/3/2006,9/7/2006,62
2640421,M/V Richard E. Waugh (Allision),4/12/2006,3/21/2008,63
2640634,M/V Butch Barras (Allision),4/10/2006,1/25/2008,63
2641716,M/V SHOW ME STATE (Allision),4/6/2006,1/25/2008,63
2641733,M/V L.B. EDGIN - Allision,4/28/2006,10/25/2007,63
2641910,SPIRIT OF '98 Bridge Allision,5/5/2006,6/4/2009,63
2644889,INV - Allision SARA KAITLIN/Sunset Beach Bridge,5/8/2006,8/22/2007,63
2647793,UTV SEA RAVEN                             ALLISION,5/9/2006,1/25/2008,63
2649554,M/V James Buky Allision w/Railroad Bridge 480UMR,4/29/2006,3/24/2008,63
2650472,M/V DERRYL MCKINNEY / GROUNDING / ALLISION,5/16/2006,3/23/2009,63
2650564,Allision (bridge) - EMILY CHERAMIE,5/14/2006,1/25/2008,63
2652292,Ortega Bridge Allision by UTV PONCE INLET,10/21/2005,12/18/2007,64
2652327,NANCY B BRIDGE ALLISION,4/5/2006,3/20/2008,64
2652336,M/V Charlotte allision with Burlington R/R Bridge,5/1/2006,1/25/2010,64
2652768,M/V BADGER Allision with Hannibal Railroad Bridge,4/18/2006,3/24/2008,64
2653290,M/V DALE WHITE_allision with Cass St. Bridge,5/1/2006,1/25/2010,64
2655804,FREIGHT BARGE B-137                       ALLISION,5/19/2006,8/14/2007,64
2656195,M/V MELINDA BRENT_allision with McDonough St. Brdg,4/30/2006,1/25/2008,64
2656484,M/V MELVIN L KING / OL 106 / ALLISION,5/23/2006,1/25/2010,64
2656855,C257; ALLISION,4/4/2006,3/20/2008,64
2657013,M/V LEMONT TRADER_allision with EJ&E RR Bridge,5/9/2006,1/25/2008,64
2657619,M/V MARTHA MAC_allision with McDonough St. Bridge,5/13/2006,1/25/2008,65
2658031,UTV POOLES ISLAND                         ALLISION,5/24/2006,1/25/2008,65
2664134,M/V RALPH E. PLAGGE_allision with EJ&E RR Bridge,5/7/2006,1/25/2008,65
2666204,Allision- Jean Pierre Cenac 3May06,5/31/2006,1/25/2010,65
2667101,M/V Angela K Allision with Clinton RR Bridge,5/17/2006,3/23/2009,65
2668380,M/V CALUMET allision,6/2/2006,6/11/2009,65
2673278,P/V HARBOR BELLE allision,6/7/2006,2/2/2010,65
2674742,M/V Show Me State Allision,5/26/2006,1/28/2010,65
2676187,UTV MISS ROSLYN/T13811 - Allision,4/9/2006,1/25/2008,65
2677664,M/V EDNA; ALLISION,5/19/2006,1/25/2008,65
2680709,UTV DONNA T/MCD 370 - Allision,6/14/2006,6/23/2009,66
2681162,T/B DELAWARE/ Bridge allision,6/12/2006,1/25/2008,66
2682998,M/V MARY BURK LILES - Allision,6/17/2006,2/2/2010,66
2690308,SER 201/ Allision/ QDQ,6/24/2006,1/25/2008,66
2694473,Allision / TS SWAN,6/23/2006,6/1/2009,66
2695107,CONNIE MAYS / ALLISION,3/16/2006,3/13/2008,66
2695243,M/V MAUMEE_allision with 92nd St. Bridge,6/22/2006,6/1/2009,66
2695381,M/V Kelly Rae Erickson Allision,6/21/2006,2/2/2010,66
2696448,Allision - UTV TURECAMO GIRLS/MARIA,6/19/2006,2/2/2010,66
2702865,TUG CLEARWATER -- Equipment Failure and Allision,12/1/2005,3/19/2008,66
2705797,Motor Vessel Frank R Alter (allision),5/6/2006,6/23/2009,67
2710039,S&ME WORK BARGE                               PCAS,7/11/2006,12/19/2006,67
2710355,Tug JO MARY ALLISION,7/12/2006,11/20/2008,67
2712707,Allision/ Tug LEE/ Jupiter Island Bridge,7/3/2006,1/27/2010,67
2716111,Ortega River CSX RR Bridge Allision,7/14/2006,3/26/2009,67
2724374,DENNIS C BOTTORFF / ALLISION,7/25/2006,2/4/2010,67
2724405,R G MAYES / ALLISION,7/25/2006,1/28/2008,67
2734957,UTV Ted W Ewing/Allision/MM 57 Port Allen Route,7/31/2006,3/30/2009,67
2735317,UTV Clearwater Allision,8/1/2006,8/13/2007,67
2744334,TALLAPOOSA; BRK AWAY,7/13/2006,2/5/2010,67
2758522,CFV JOANN B                               ALLISION,8/24/2006,6/4/2009,68
2762151,M/V W. A. KERNAN (Allision),2/6/2006,9/8/2006,68
2764901,GORDON V SR./ALLISION/JCH,8/23/2006,11/21/2006,68
2764979,PWC collision with ARR 18,8/10/2006,6/25/2009,68
2765779,"M/V Loree Eckstein,  Allision, Pekin R/R Bridge",5/5/2006,3/23/2009,68
2771730,"UTV E.J. Richard, Bridge Allision",9/7/2006,4/8/2009,68
2775369,Bridge Allision - MM01 on the Monongahela River,9/5/2006,4/8/2009,68
2775504,T/B CONNECTICUT/RR BRIDGE ALLISION/OLD LYME,9/9/2006,9/11/2007,68
2776714,M/V JOSEPH HAMILTON_allision with Ottawa RR Bridge,8/27/2006,4/6/2009,68
2777225,M/V Mary D allision,8/23/2006,4/6/2009,68
2777266,M/V Spruceglen allision,8/26/2006,6/4/2009,69
2781346,M/V Billy Joe Boling allision,9/2/2006,4/7/2009,69
2784557,Crowley's yacht yard and sailboat damage,8/25/2006,2/27/2010,69
2789898,DUKW Allision/Hull Damage on launching ramp,9/13/2006,6/12/2009,69
