activity_id,waterway_role,description,lat,long,waterway_name
2241315,Location,OKEECHOBEE WATERWAY; SANIBEL BRIDGE SPAN A,26.65054,-81.87888,OKEECHOBEE WATERWAY
2241320,Location,CHINCOTEAGUE HARBOR,37.95715,-75.46246,CHINCOTEAGUE HARBOR
2241341,Location,RARITAN RIVER,40.47105,-74.366677,RARITAN RIVER
2241433,Location,ATLANTIC INTRACOASTAL WATERWAY                                                  ,25.905655,-80.1285666666667,ATLANTIC INTRACOASTAL WATERWAY
2241781,Location,GREEN RIVER,37.530459,-87.265248,GREEN RIVER
2241804,Location,SAN JUAN HARBOR,18.5757,-66.21128,SAN JUAN HARBOR
2250382,Location,GULF INTRACOASTAL WATERWAY,29.307715,-94.87557,GULF INTRACOASTAL WATERWAY
2251780,Location,ATLANTIC INTRACOASTAL WATERWAY,29.89427,-81.30794,ATLANTIC INTRACOASTAL WATERWAY
2254042,Location,LONG ISLAND SOUND,40.84091,-73.77991,LONG ISLAND SOUND
2254224,Location,GULF INTRACOASTAL WATERWAY,29.57177,-90.38384,GULF INTRACOASTAL WATERWAY
2256251,Location,PETALUMA RIVER,38.11313,-122.4984,PETALUMA RIVER
2256885,Location,GULF INTRACOASTAL WATERWAY,29.307716,-94.87557,GULF INTRACOASTAL WATERWAY
2256972,Location,"LAKE WASHINGTON SHIP CANAL, at BNSF Bridge #4                                   ",47.6781466666667,-122.416858333333,LAKE WASHINGTON SHIP CANAL
2258553,Location,At Ellender Bridge: GULF INTRACOASTAL WATERWAY                                  ,30.091223,-93.324783,GULF INTRACOASTAL WATERWAY
2259990,Location,Piscataqua River/Memorial Bridge,43.0783333333333,-70.7530555,Piscataqua River
2263674,Location,ATLANTIC INTRACOASTAL WATERWAY,30.52621,-81.46017,ATLANTIC INTRACOASTAL WATERWAY
2268186,Location,GREEN RIVER,37.245277,-86.948056,GREEN RIVER
2268204,Location,Aboard Vessel: PACIFIC COMBI at South West Marine:,33.7241666666667,-118.269333333333,CERRITOS CHANNEL
2272885,Location,OHIO RIVER,40.5230066666667,-80.6234233333333,OHIO RIVER
2274146,Location,RARITAN BAY,40.48495,-74.24452,RARITAN BAY
2276501,Location,FORE RIVER                                                                      ,43.64951,-70.25134,FORE RIVER
2277792,Location,MISSISSIPPI - MM 735,35.131389,-90.073056,MISSISSIPPI RIVER
2279659,Location,OHIO - MM 5,40.495278,-80.071388,OHIO RIVER
2279927,Location,INTRACOASTAL WATERWAY ALT. ROUTE,30.15684,-91.33791,INTRACOASTAL WATERWAY ALT. ROUTE
2282026,Location,MISSISSIPPI RIVER,32.31372,-90.9047,MISSISSIPPI RIVER
2283625,Location,MISSISSIPPI RIVER,29.92274,-89.96178,MISSISSIPPI RIVER
2283649,Location,KILL VAN KULL,40.6429,-74.12755,KILL VAN KULL
2284602,Location,Aboard Vessel: JUDY LYNN,29.307716,-94.87557,GULF INTRACOASTAL WATERWAY
2285890,Location,ILLINOIS RIVER,41.40016,-88.28088,ILLINOIS RIVER
2286554,Location,Floernce Bridge (Illinois River): Illinois River,39.63282,-90.60727,ILLINOIS RIVER
2286568,Location,ST. JOSEPH RIVER,42.11194,-86.47667,ST. JOSEPH RIVER
2286587,Location,MISSISSIPPI RIVER,32.31487,-90.90536,MISSISSIPPI RIVER
2287878,Location,GULF INTRACOASTAL WATERWAY,27.697294,-82.723959,GULF INTRACOASTAL WATERWAY
2289827,Location,MISSISSIPPI RIVER,30.10333,-90.91677,MISSISSIPPI RIVER
2290720,Location,Sisters Creek Bridge                                                            ,30.39429,-81.45888,ST JOHNS RIVER
2293219,Location,RARITAN RIVER,40.47105,-74.366677,RARITAN RIVER
2294530,Location,HACKENSACK RIVER,40.7433333333333,-74.0916666666667,HACKENSACK RIVER
2294661,Location,GULF INTRACOASTAL WATERWAY,30.14966,-85.68668,GULF INTRACOASTAL WATERWAY
2294847,Location,"ELLIOTT BAY, Duwamish, Spokane St. Bridge west",47.57138,-122.3539,ELLIOTT BAY
2296868,Location,ILLINOIS - MM 151                                                               ,40.552777,-89.678888,ILLINOIS RIVER
2297555,Location,PASSAIC RIVER,40.85944,-74.11389,PASSAIC RIVER
2298366,Location,"Ships Channel, Somers Point: ATLANTIC DEEP WATER A                              ",39.3083333333333,-74.5966666666667,ATLANTIC DEEP WATER ACCESS
2299868,Location,CARQUINEZ STRAIT ACCESS                                                         ,38.04623,-122.1573,CARQUINEZ STRAIT ACCESS
2302019,Location,ILLINOIS RIVER,41.43241,-88.17563,ILLINOIS RIVER
2305859,Location,MISSISSIPPI - MM 734: MISSISSIPPI RIVER,35.121111,-90.085556,MISSISSIPPI RIVER
2306623,Location,GULF INTRACOASTAL WATERWAY                                                      ,30.28355,-87.75685,GULF INTRACOASTAL WATERWAY
2307218,Location,MOBILE RIVER                                                                    ,31.13655,-87.94355,MOBILE RIVER
2307227,Location,ATCHAFALAYA RIVER,30.68884,-91.7363,ATCHAFALAYA RIVER
2307329,Location,TOMBIGBEE RIVER                                                                 ,32.520966,-87.883429,TOMBIGBEE RIVER
2307385,Location,GULF INTRACOASTAL WATERWAY,26.47308,-82.0602,GULF INTRACOASTAL WATERWAY
2307415,Location,Gulf of Mexico,27.7907666666667,-82.7819445,Gulf of Mexico
2309834,Location,NEWARK BAY,40.71361,-74.11528,NEWARK BAY
2310751,Location,CUMBERLAND RIVER,36.16513,-86.77467,CUMBERLAND RIVER
2311881,Location,MISSISSIPPI SOUND                                                               ,30.25487,-88.50893,MISSISSIPPI SOUND
2312093,Location,RARITAN RIVER                                                                   ,40.47105,-74.366677,RARITAN RIVER
2312398,Location,ATLANTIC INTRACOASTAL WATERWAY                                                  ,33.8346666666667,-78.6833333333333,ATLANTIC INTRACOASTAL WATERWAY
2313854,Location,FORE RIVER,43.64951,-70.25134,FORE RIVER
2322985,Location,RARITAN RIVER                                                                   ,40.47105,-74.366677,RARITAN RIVER
2323826,Location,"ELLIOTT BAY / 1st Ave South Bridge, Seattle, WA.                                ",47.5688266666667,-122.347506666667,ELLIOTT BAY
2324089,Location,ELLIOTT BAY (IVO BN/SFRR Bridge)                                                ,47.5695,-122.352,ELLIOTT BAY
2324693,Location,OHIO - MM 602: OHIO RIVER                                                       ,38.269167,-85.72611,OHIO RIVER
2324742,Location,Aboard Vessel: THE CARD ROOM: ATLANTIC INTRACOASTA                              ,26.26266,-80.08342,ATLANTIC INTRACOASTAL WATERWAY
2326411,Location,ILLINOIS RIVER                                                                  ,40.00222,-90.48894,ILLINOIS RIVER
2326910,Location,INTRACOASTAL WATERWAY ALT. ROUTE                                                ,30.15,-91.3333333333333,INTRACOASTAL WATERWAY ALT. ROUTE
2328338,Location,WEYMOUTH FORE RIVER                                                             ,42.24747,-70.96211,WEYMOUTH FORE RIVER
2328383,Location,GULF INTRACOASTAL WATERWAY                                                      ,29.571595,-90.717252,GULF INTRACOASTAL WATERWAY
2329478,Location,"MM 234 ICW Hackberry, LA: CALCASIEU RIVER                                       ",30.07,-93.341,GULF INTRACOASTAL WATERWAY
2329574,Location,OHIO RIVER                                                                      ,37.19132,-89.051065,OHIO RIVER
2331950,Location,OHIO RIVER                                                                      ,40.505209,-80.092966,OHIO RIVER
2332487,Location,GULF INTRACOASTAL WATERWAY                                                      ,29.57177,-90.38384,GULF INTRACOASTAL WATERWAY
2333209,Location,GALVESTON CHANNEL                                                               ,29.31102,-94.82336,GALVESTON CHANNEL
2334405,Location,FLORIDA SHALLOW WATER ACCESS                                                    ,27.77866,-82.78786,Gulf of Mexico
2334564,Location,OHIO RIVER                                                                      ,38.67808,-83.4745,OHIO RIVER
2337575,Location,ATCHAFALAYA - MM 41                                                             ,30.5399366666667,-91.7465916666667,ATCHAFALAYA RIVER
2337708,Location,Gulf of Mexico                                                                  ,27.7907666666667,-82.7819445,Gulf of Mexico
2338689,Location,NEW JERSEY INTRACOASTAL WATERWAY                                                ,39.03,-74.8016666666667,NEW JERSEY INTRACOASTAL WATERWAY
2339717,Location,Gulf of Mexico                                                                  ,27.7907666666667,-82.7819445,Gulf of Mexico
2340083,Location,TOMBIGBEE RIVER                                                                 ,32.520966,-87.883429,TOMBIGBEE RIVER
2340641,Location,TOMBIGBEE RIVER                                                                 ,31.758091,-88.126633,TOMBIGBEE RIVER
2342190,Location,JAMAICA BAY                                                                     ,40.566466,-73.923617,JAMAICA BAY
2344766,Location,Gulf of Mexico                                                                  ,27.7907666666667,-82.7819445,Gulf of Mexico
2344816,Location,Gulf of Mexico                                                                  ,27.7907666666667,-82.7819445,Gulf of Mexico
2345817,Location,Norwalk River - Metro North Railroad Bridge                                     ,41.1,-73.4133333333333,NORWALK HARBOR
2348137,Location,Mile 29.5-45.5: ATCHAFALAYA RIVER                                               ,30.69071,-91.73335,ATCHAFALAYA RIVER
2349906,Location,TOMBIGBEE RIVER                                                                 ,32.520966,-87.883429,TOMBIGBEE RIVER
2350070,Location,MISSISSIPPI RIVER                                                               ,38.7009516666667,-90.2081516666667,MISSISSIPPI RIVER
2350306,Location,stone masonry pier adjacent to existing AMTRAK br:                              ,39.5521666666667,-76.0851666666667,SUSQUEHANNA RIVER
2352897,Location,Raritan Railroad Bridge: RARITAN BAY: RARITAN BAY                               ,40.5576666666667,-74.2316666666667,RARITAN BAY
2355743,Location,GIWW - MM 290: Gulf Intracoastal Waterway                                       ,30.143735,-85.667074,GULF INTERCOASTAL WATERWAY
2356695,Location,GREEN RIVER                                                                     ,37.8708333333333,-87.4065,GREEN RIVER
2358990,Location,PASS A LOUTRE                                                                   ,29.16537,-88.98457,PASS A LOUTRE
2361542,Location,ATLANTIC INTRACOASTAL WATERWAY                                                  ,33.3591666666667,-79.2503333333333,ATLANTIC INTRACOASTAL WATERWAY
2362690,Location,INTRACOASTAL WATERWAY ALT. ROUTE                                                ,30.431852,-91.210367,INTRACOASTAL WATERWAY ALT. ROUTE
2365827,Location,GULF INTRACOASTAL WATERWAY                                                      ,29.307715,-94.87557,GULF INTRACOASTAL WATERWAY
2367768,Location,MISSISSIPPI - MM 482                                                            ,41.5144433333333,-90.583055,MISSISSIPPI RIVER
2367888,Location,MISSISSIPPI RIVER                                                               ,41.8891266666667,-90.1619816666667,MISSISSIPPI RIVER
2368185,Location,MOBILE RIVER                                                                    ,30.72527,-88.04113,MOBILE RIVER
2369797,Location,GULF INTRACOASTAL WATERWAY                                                      ,29.35092,-94.81586,GULF INTRACOASTAL WATERWAY
2375406,Location,Gulf of Mexico                                                                  ,27.7907666666667,-82.7819445,Gulf of Mexico
2377384,Location,MISSISSIPPI RIVER                                                               ,38.700953,-90.208153,MISSISSIPPI RIVER
2378060,Location,CHINCOTEAGUE HARBOR                                                             ,37.95715,-75.46246,CHINCOTEAGUE HARBOR
2379035,Location,INDUSTRIAL CANAL                                                                ,29.91414,-90.085255,GULF INTRACOASTAL WATERWAY
2383522,Location,OHIO - MM 530: OHIO RIVER                                                       ,38.7752766666667,-84.93722,OHIO RIVER
2385782,Location,THIMBLE SHOAL CHANNEL: THIMBLE SHOAL CHANNEL                                    ,36.9738333333333,-76.0044666666667,THIMBLE SHOAL CHANNEL
2385798,Location,Gulf of Mexico                                                                  ,27.7907666666667,-82.7819445,Gulf of Mexico
2391192,Location,Aboard Vessel: HIGH NOON: CHINCOTEAGUE HARBOR                                   ,37.9333333333333,-75.4983333333333,CHINCOTEAGUE HARBOR
2391449,Location,MISSISSIPPI - MM 838                                                            ,36.108889,-89.625556,MISSISSIPPI RIVER
2396219,Location,At a Facility: GILMERTON HIGHWAY BRIDGE: ELIZABETH                              ,36.77552,-76.2954,"ELIZABETH RIVER, SOUTHERN BRANCH"
2396975,Location,GULF INTRACOASTAL WATERWAY                                                      ,29.598597,-90.710165,GULF INTRACOASTAL WATERWAY
2397636,Location,NORWALK HARBOR                                                                  ,41.08826,-73.40428,NORWALK HARBOR
2404695,Location,RUDEE INLET                                                                     ,36.82423,-75.98401,RUDEE INLET
2405094,Location,NEUSE RIVER                                                                     ,35.0263888333333,-76.6972221666667,NEUSE RIVER
2405537,Location,ILLINOIS RIVER                                                                  ,41.39484,-88.30022,ILLINOIS RIVER
2408097,Location,GULF INTRACOASTAL WATERWAY                                                      ,30.14966,-85.68668,GULF INTRACOASTAL WATERWAY
2408766,Location,LONGBOAT PASS                                                                   ,27.44492,-82.67139,LONGBOAT PASS
2408780,Location,GULF INTRACOASTAL WATERWAY                                                      ,30.14966,-85.68668,GULF INTRACOASTAL WATERWAY
2417265,Location,Gulf of Mexico                                                                  ,27.7907666666667,-82.7819445,Gulf of Mexico
2418300,Location,CHICAGO SHIP CANAL                                                              ,41.84474,-87.66436,CHICAGO SHIP CANAL
2418418,Location,HARLEM RIVER                                                                    ,40.77911,-73.9379,HARLEM RIVER
2422725,Location,NEW JERSEY INTRACOASTAL WATERWAY                                                ,38.95268,-74.90352,NEW JERSEY INTRACOASTAL WATERWAY
2423951,Location,GREEN RIVER                                                                     ,37.8612,-87.4119216666667,GREEN RIVER
2425463,Location,COS COB HARBOR                                                                  ,41.04613,-73.53171,COS COB HARBOR
2426274,Location,ILLINOIS RIVER                                                                  ,41.55657,-88.0775,ILLINOIS RIVER
2426290,Location,NEW JERSEY INTRACOASTAL WATERWAY                                                ,38.9560166666667,-74.8737166666667,NEW JERSEY INTRACOASTAL WATERWAY
2426539,Location,HOOD CANAL                                                                      ,47.87956,-122.5943,HOOD CANAL
2427647,Location,MIAMI RIVER/5th Street Bridge.                                                  ,25.8069066666667,-80.2599883333333,MIAMI RIVER
2427862,Location,COS COB HARBOR                                                                  ,41.04613,-73.53171,COS COB HARBOR
2427900,Location,SAKONNET RIVER                                                                  ,41.635,-71.2083333333333,SAKONNET RIVER
2430915,Location,DES PLAINES RIVER                                                               ,41.5263,-88.0863,ILLINOIS RIVER
2431111,Location,Erie Canal                                                                      ,43.02186,-78.8757,ERIE CANAL
2431230,Location,MISSISSIPPI - MM 179                                                            ,38.616389,-90.183332,MISSISSIPPI RIVER
2433189,Location,GULF INTRACOASTAL WATERWAY                                                      ,30.3953,-86.86316,GULF INTRACOASTAL WATERWAY
2434254,Location,MOUNT HOPE BAY                                                                  ,41.725,-71.155,MOUNT HOPE BAY
2440611,Location,THREE MILE CREEK                                                                ,30.725209,-88.055014,THREE MILE CREEK
2441717,Location,CHINCOTEAGUE HARBOR                                                             ,37.9174833333333,-75.3511333333333,CHINCOTEAGUE HARBOR
2442821,Location,CHICAGO SHIP CANAL                                                              ,41.84474,-87.66436,CHICAGO SHIP CANAL
2449355,Location,MOBILE RIVER                                                                    ,30.72527,-88.04113,MOBILE RIVER
2451068,Location,MOBILE RIVER                                                                    ,31.13655,-87.94355,MOBILE RIVER
2452441,Location,MIAMI RIVER                                                                     ,25.8069066666667,-80.2599883333333,MIAMI RIVER
2456742,Location,CHELSEA RIVER                                                                   ,42.397475,-71.0134466666667,CHELSEA RIVER
2460668,Location,MISSISSIPPI RIVER                                                               ,39.44551,-91.03647,MISSISSIPPI RIVER
2463934,Location,Aboard Vessel: CAPT CROSBY: BAYOU LAFOURCHE                                     ,29.16017,-90.23445,BAYOU LAFOURCHE
2464976,Location,GULF INTRACOASTAL WATERWAY                                                      ,29.571595,-90.7172516666667,GULF INTRACOASTAL WATERWAY
2465837,Location,GULF INTRACOASTAL WATERWAY                                                      ,30.29265,-88.11884,GULF INTRACOASTAL WATERWAY
2466058,Location,CUMBERLAND - MM 30: CUMBERLAND RIVER                                            ,37.0294433333333,-88.2269433333333,CUMBERLAND RIVER
2473157,Location,MISSISSIPPI RIVER                                                               ,40.882497,-91.027492,MISSISSIPPI RIVER
2473511,Location,MISSISSIPPI RIVER                                                               ,41.8891266666667,-90.1619816666667,MISSISSIPPI RIVER
2473518,Location,TOMBIGBEE RIVER                                                                 ,31.75809,-88.1266316666667,TOMBIGBEE RIVER
2474197,Location,MISSISSIPPI RIVER                                                               ,42.12642,-90.19526,MISSISSIPPI RIVER
2474564,Location,PUGET SOUND                                                                     ,47.2683333333333,-122.551666666667,PUGET SOUND
2475427,Location,LAKE SUPERIOR                                                                   ,46.77904,-92.09328,LAKE SUPERIOR
2485451,Location,MISSISSIPPI RIVER                                                               ,40.8824966666667,-91.0274916666667,MISSISSIPPI RIVER
2486488,Location,MISSISSIPPI RIVER                                                               ,41.51877,-90.569744,MISSISSIPPI RIVER
2495036,Location,TENNESSEE RIVER                                                                 ,35.0662516666667,-88.251855,TENNESSEE RIVER
2499397,Location,MISSISSIPPI RIVER                                                               ,40.882497,-91.027492,MISSISSIPPI RIVER
2502246,Location,"Abd OAK HARBOUR, IVO Spokane St. Bridge                                         ",47.5721666666667,-122.355333333333,ELLIOTT BAY
2508972,Location,"Atlantic Beach NC, Bridge: ATLANTIC INTRACOASTAL A                              ",34.71484,-76.73579,ATLANTIC INTRACOASTAL ACCESS
2511824,Location,FLORIDA SHALLOW WATER ACCESS                                                    ,27.77866,-82.78786,FLORIDA SHALLOW WATER ACCESS
2511836,Location,HOUSTON SHIP CHANNEL                                                            ,29.76192,-95.08789,HOUSTON SHIP CHANNEL
2512044,Location,MOBILE RIVER                                                                    ,30.72527,-88.04113,MOBILE RIVER
2512809,Location,ILLINOIS - MM 151                                                               ,40.5527766666667,-89.6788866666667,ILLINOIS RIVER
2513074,Location,ATCHAFALAYA RIVER                                                               ,31.01995,-91.75004,ATCHAFALAYA RIVER
2514318,Location,DETROIT RIVER                                                                   ,42.2741666666667,-83.1096666666667,DETROIT RIVER
2514422,Location,Rochester Railroad Swing Bridge: Genesee River                                  ,43.2333333333333,-77.6,Genesee River
2514651,Location,MISSISSIPPI SOUND                                                               ,30.39362,-88.83144,MISSISSIPPI SOUND
2516044,Location,"ELIZABETH RIVER, SOUTHERN BRANCH                                                ",36.77552,-76.2954,"ELIZABETH RIVER, SOUTHERN BRANCH"
2517681,Location,CALCASIEU PASS                                                                  ,29.730944,-93.338845,CALCASIEU PASS
2518678,Location,Humble Canal                                                                    ,29.4823333333333,-90.5513883333333,Humble Canal
